candidate_id,family,rule,leverage,body_bps,min_range_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,wick_ratio,natr_window,natr_min_bps,natr_max_bps
volatility_structure_high_vol_body_reversal_lev1p0_natr_window14_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,1.0,5.0,,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-02', '2026-04', '2026-05']",-76.6413632707173,-17.891861016600462,-39.426998916474034,-41.679495174914535,-19.46940312806903,-41.679495174914535,33,-23.436374999831887,0,1026,1638.0,1.6380000000000001,-99.99745635286281,1,,14.0,100.0,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window14_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-02', '2026-04', '2026-05']",-94.54374090149406,-32.58253512682746,-63.309115397351626,-65.98718716947184,-35.148229674505416,-65.98718716947184,33,-41.38011326833633,0,1026,3276.0,3.2760000000000002,-99.99999993529859,1,,14.0,100.0,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window14_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-02', '2026-04', '2026-05']",-99.7022923664997,-54.548854300745475,-86.5377898707514,-88.4312856335546,-57.942478856493,-88.4312856335546,33,-65.6370887956692,0,1026,6552.0,6.5520000000000005,-100.0,1,,14.0,100.0,
volatility_structure_high_vol_body_reversal_lev1p0_natr_window60_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-49.73841661106717,-10.869321533911592,-27.252903579634758,-6.653201610631676,-16.958752908029297,-27.252903579634758,40,-16.958752908029297,0,373,622.0,0.6220000000000001,-99.98443553125645,1,,60.0,100.0,
volatility_structure_high_vol_body_momentum_lev1p0_natr_window14_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-83.82650849873066,-42.355016558658974,-57.11632982566917,-23.87424619431362,-14.055376642816286,-57.11632982566917,40,-19.108011633890378,0,1026,1638.0,1.6380000000000001,-99.99823043711248,1,,14.0,100.0,
volatility_structure_high_vol_body_momentum_lev1p0_natr_window60_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,1.0,5.0,,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-42.65421548163507,-2.851884114328862,-27.22653634867417,-17.399246775732514,-1.800322159884804,-27.22653634867417,40,-21.17305365073532,0,373,622.0,0.6220000000000001,-99.9711870087672,1,,60.0,100.0,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window60_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-74.73773235237351,-20.557221561747628,-47.07859962406082,-12.863752304546239,-31.041512814102667,-47.07859962406082,40,-31.041512814102667,0,373,1244.0,1.2440000000000002,-99.99999757747314,1,,60.0,100.0,
volatility_structure_high_vol_body_momentum_lev2p0_natr_window14_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.38418172658369,-66.7705588404752,-81.6099083237921,-42.04869607516025,-26.135217159918312,-81.6099083237921,40,-34.56486218177185,0,1026,3276.0,3.2760000000000002,-99.99999996868647,1,,14.0,100.0,
volatility_structure_high_vol_body_momentum_lev2p0_natr_window60_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,2.0,5.0,,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-67.11460997973258,-5.622435798642112,-47.040229881891584,-31.771155667836638,-3.5682327209758724,-47.040229881891584,40,-37.86312529250148,0,373,1244.0,1.2440000000000002,-99.99999169811537,1,,60.0,100.0,
range_structure_range_reversal_lev1p0_min_range_bps100,range_structure,range_reversal,1.0,,100.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.68774406065461,-78.1658270419606,-88.02259658370659,-77.62757132029854,-46.62988338316455,-88.02259658370659,40,-40.38535046818345,12,5142,5684.0,5.684,-99.99999999278458,1,,,,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window60_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-93.61817833299683,-36.88844954010745,-71.99325382249545,-24.072743375565288,-52.44727045032433,-71.99325382249545,40,-52.44727045032433,0,373,2488.0,2.4880000000000004,-99.99999999999994,1,,60.0,100.0,
volatility_structure_high_vol_body_momentum_lev4p0_natr_window14_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.93157494760462,-88.9580424022568,-96.61804528140668,-66.41646373410853,-45.439938559875735,-96.61804528140668,40,-57.18242738709489,0,1026,6552.0,6.5520000000000005,-100.0,1,,14.0,100.0,
volatility_structure_high_vol_body_momentum_lev4p0_natr_window60_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,4.0,5.0,,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-89.18551123214897,-10.928753754185694,-71.9526274903711,-53.4482480109742,-7.00914259444132,-71.9526274903711,40,-61.39008801584631,0,373,2488.0,2.4880000000000004,-99.99999999999932,1,,60.0,100.0,
range_structure_range_reversal_lev2p0_min_range_bps100,range_structure,range_reversal,2.0,,100.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99902496228343,-95.2326889123842,-98.56541807403363,-94.99474434971671,-71.51630652305386,-98.56541807403363,40,-64.46093561198684,12,5142,11368.0,11.368,-100.0,1,,,,
volatility_structure_high_vol_body_reversal_lev1p0_natr_window14_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999866273576,-98.21939665938422,-99.94278574578966,-98.82222190324806,-88.85494209047371,-99.94278574578966,40,-71.76558570727278,20,11879,18820.0,18.82,-100.0,1,,14.0,50.0,
volatility_structure_high_vol_body_reversal_lev1p0_natr_window60_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.9998481550769,-92.50497348679687,-99.74222508535023,-96.18624577396038,-79.39209949829066,-99.74222508535023,40,-75.55928423213565,0,8694,14054.0,14.054,-100.0,1,,60.0,50.0,
range_structure_range_reversal_lev4p0_min_range_bps100,range_structure,range_reversal,4.0,,100.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999049301,-99.77272744993896,-99.9794197469769,-99.74947415875307,-91.88679205911376,-99.9794197469769,40,-87.36974902424654,12,5142,22736.0,22.736,-100.0,1,,,,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window14_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999999997,-99.96829451743388,-99.99996726529116,-99.9861283875481,-98.75787684193305,-99.99996726529116,40,-92.02817849546642,20,11879,37640.0,37.64,-100.0,1,,14.0,50.0,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window60_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999999976943,-99.43824577566383,-99.99933552093377,-99.85455278703364,-95.75314436911648,-99.99933552093377,40,-94.02651412754467,0,8694,28108.0,28.108,-100.0,1,,60.0,50.0,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window14_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99998994762376,-99.99999999998929,-99.99999807578368,-99.98457130060194,-99.99999999998929,40,-99.36450061899856,20,11879,75280.0,75.28,-100.0,1,,14.0,50.0,
volatility_structure_high_vol_body_reversal_lev4p0_natr_window60_natr_min_bps50_body_bps5,volatility_structure,high_vol_body_reversal,4.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99684432191441,-99.99999999558467,-99.99978845108241,-99.81964217250433,-99.99999999558467,40,-99.64317466531577,0,8694,56216.0,56.216,-100.0,1,,60.0,50.0,
wick_structure_wick_reversal_lev1p0_wick_ratio0p7_min_range_bps50,wick_structure,wick_reversal,1.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-90.25864514749225,-48.12283377065019,-56.68741506957129,-47.566851425479506,-17.31569546870505,-56.68741506957129,41,-13.400943426025492,2,2256,2278.0,2.2780000000000005,-99.96212827089853,1,0.7,,,
volatility_structure_high_vol_body_momentum_lev1p0_natr_window192_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-19.48142001557954,0.0,-17.84417059767377,0.0,-1.9928584858999843,-17.84417059767377,41,-17.84417059767377,0,173,304.0,0.304,-99.94810593276745,1,,192.0,100.0,
volatility_structure_high_vol_body_reversal_lev1p0_natr_window192_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,1.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-32.38347492658706,0.0,-11.25895076813861,0.0,-23.804681532730797,-11.25895076813861,41,-23.804681532730797,0,173,304.0,0.304,-99.96689246363559,1,,192.0,100.0,
wick_structure_wick_reversal_lev2p0_wick_ratio0p7_min_range_bps50,wick_structure,wick_reversal,2.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.05106005637523,-73.08759624012407,-81.240199866444,-72.5076493056226,-31.63305784176078,-81.240199866444,41,-25.006034004975618,2,2256,4556.0,4.556000000000001,-99.99998565732135,1,0.7,,,
wick_structure_wick_reversal_lev1p0_wick_ratio0p7_min_range_bps25,wick_structure,wick_reversal,1.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.97155311170846,-89.71219322328461,-94.07750863031639,-87.72985477130403,-61.94972245630153,-94.07750863031639,41,-29.96175739907666,46,7771,7882.0,7.882000000000001,-99.99999990302592,1,0.7,,,
range_structure_range_momentum_lev1p0_min_range_bps100,range_structure,range_momentum,1.0,,100.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.62980578993673,-76.2670574826394,-89.6672491384073,-66.40050511196551,-55.07073354423133,-89.6672491384073,41,-32.2759041664777,12,5142,5684.0,5.684,-99.99999986278792,1,,,,
volatility_structure_high_vol_body_momentum_lev2p0_natr_window192_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_momentum,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-35.16758277292485,0.0,-32.50419695215868,0.0,-3.946002122351744,-32.50419695215868,41,-32.50419695215868,0,173,608.0,0.608,-99.99997307005786,1,,192.0,100.0,
volatility_structure_high_vol_body_reversal_lev2p0_natr_window192_natr_min_bps100_body_bps5,volatility_structure,high_vol_body_reversal,2.0,5.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-54.28005536996518,0.0,-21.250261812283522,0.0,-41.94273443671425,-21.250261812283522,41,-41.94273443671425,0,173,608.0,0.608,-99.99998903891037,1,,192.0,100.0,
wick_structure_wick_reversal_lev1p0_wick_ratio0p55_min_range_bps50,wick_structure,wick_reversal,1.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.94149038449027,-84.90208978657236,-95.439376476574,-83.37864014299525,-48.87661159378081,-95.439376476574,41,-43.3357331651453,14,6703,6922.0,6.922,-99.9999999982209,1,0.55,,,
wick_structure_wick_reversal_lev4p0_wick_ratio0p7_min_range_bps50,wick_structure,wick_reversal,4.0,,50.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99099512983393,-92.75722523865416,-96.48069898949032,-92.44170653297367,-53.25961219931972,-96.48069898949032,41,-43.75905064337127,2,2256,9112.0,9.112000000000002,-99.99999999999794,1,0.7,,,
wick_structure_wick_reversal_lev1p0_wick_ratio0p7_min_range_bps0,wick_structure,wick_reversal,1.0,,0.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999975152764,-99.82451331652136,-99.59454957715259,-99.61863613399457,-90.8429283567472,-99.82451331652136,41,-45.40948648821433,373,18612,19024.0,19.023999999999997,-100.0,1,0.7,,,
wick_structure_wick_reversal_lev2p0_wick_ratio0p7_min_range_bps25,wick_structure,wick_reversal,2.0,,25.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99999190774547,-98.9416103172497,-99.64924095976023,-98.4944353606671,-85.52176378847516,-99.64924095976023,41,-50.94644573374206,46,7771,15764.0,15.764000000000001,-100.0,1,0.7,,,
range_structure_range_momentum_lev2p0_min_range_bps100,range_structure,range_momentum,2.0,,100.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99862956246835,-94.36747439467658,-98.93234259632256,-88.71073943268945,-79.8136101574654,-98.93234259632256,41,-54.13446843531888,12,5142,11368.0,11.368,-100.0,1,,,,
