candidate_id,family,mode,leverage,total_return_pct,annualized_sharpe,max_drawdown_pct,exposure_pct,turnover,trade_count,win_rate_pct,profit_factor,return_2025_pct,return_2026_pct,min_required_year_return_pct,yearly_return_gate_pass,drawdown_review_gate_pass,active_rows,segments,trigger_rows,params_json
alpha_donchian_regime_fade_5e26c24200_lev1.0,donchian_regime,fade,1.0,-44.23720629335646,-1.1025316529663893,-52.29505863272876,98.03574731779504,89.0,45,49.84610304609833,0.9918880424366547,69.09199922236284,-40.79129694083181,-40.79129694083181,False,True,84798,45,15011,"{""family"": ""donchian_regime"", ""high_band"": 0.9, ""low_band"": 0.1, ""mode"": ""fade"", ""window"": 1344}"
alpha_long_return_regime_momentum_5843cc41c5_lev1.0,long_return_regime,momentum,1.0,-35.164721595839396,-0.8306526792383616,-61.532309996609705,93.61473362930077,9.0,5,50.040136835735375,0.9937242893730673,-6.350368630737446,-40.807097643330714,-40.807097643330714,False,True,80974,5,65,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 1200.0, ""window"": 96}"
alpha_rsi_regime_fade_9fe3cb5ca7_lev1.0,rsi_regime,fade,1.0,-45.79965443833891,-1.1409888984665129,-60.01237770019559,99.98265815760267,1065.0,533,50.23184283252969,0.991673791974036,-2.4326579459965303,-41.02239047306884,-41.02239047306884,False,True,86482,533,16013,"{""family"": ""rsi_regime"", ""high"": 75.0, ""low"": 40.0, ""mode"": ""fade""}"
alpha_long_return_regime_momentum_8657bc1f22_lev2.0,long_return_regime,momentum,2.0,136.66999373321607,0.8112472320228723,-70.15116786378348,98.33633925268221,262.0,66,50.00411488766356,1.006019601344127,-41.30199173519566,95.93813960306656,-41.30199173519566,False,True,85058,66,56114,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 350.0, ""window"": 1344}"
alpha_donchian_regime_breakout_ea1de4fff3_lev1.0,donchian_regime,breakout,1.0,27.752874821857688,0.4553673571594897,-61.80153818490035,99.19302626711061,351.0,176,49.966199678314176,1.003372960116216,-41.368874924040774,18.52200702558926,-41.368874924040774,False,True,85799,176,60281,"{""family"": ""donchian_regime"", ""high_band"": 0.65, ""low_band"": 0.35, ""mode"": ""breakout"", ""window"": 672}"
alpha_gap_adx_regime_fade_6df002f623_lev2.0,gap_adx_regime,fade,2.0,-45.019177703342294,-0.5690301631785913,-70.29564190160964,95.52233629300777,390.0,98,49.90499013591857,0.9957479847720093,64.00261937290435,-41.65129824827125,-41.65129824827125,False,True,82624,98,56202,"{""adx_min"": 12.0, ""family"": ""gap_adx_regime"", ""gap_min"": 100.0, ""mode"": ""fade""}"
alpha_donchian_regime_breakout_c6f2471b0e_lev1.0,donchian_regime,breakout,1.0,82.72523918156121,1.1363118960511664,-48.59747957192839,98.15020347761745,95.0,48,50.07185261967584,1.00844565762484,-42.04922059875666,56.90628292254429,-42.04922059875666,False,True,84897,48,25251,"{""family"": ""donchian_regime"", ""high_band"": 0.85, ""low_band"": 0.15, ""mode"": ""breakout"", ""window"": 1344}"
alpha_donchian_regime_breakout_5dbf23ebd8_lev1.0,donchian_regime,breakout,1.0,-22.851457609635695,-0.4828253183854037,-62.8210903437216,99.16643544210136,215.0,108,49.99475371611775,0.9964531078103,-42.25679286200072,9.908486857136989,-42.25679286200072,False,True,85776,108,23905,"{""family"": ""donchian_regime"", ""high_band"": 0.85, ""low_band"": 0.15, ""mode"": ""breakout"", ""window"": 672}"
alpha_long_return_regime_momentum_b611bdb908_lev1.0,long_return_regime,momentum,1.0,5.415160890498161,0.09755453650565753,-60.827212589868786,99.77686829448761,563.0,282,49.82097957197316,1.0007265107370598,-42.4283919321015,14.61233534416233,-42.4283919321015,False,True,86304,282,42028,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 200.0, ""window"": 192}"
alpha_gap_adx_regime_momentum_b84ce7b1e3_lev1.0,gap_adx_regime,momentum,1.0,-24.866915685954705,-0.5439697209882256,-61.653924507800426,95.52233629300777,343.0,172,49.96429565617322,0.9959342676977575,-42.640109475916155,11.67318642434525,-42.640109475916155,False,True,82624,172,72163,"{""adx_min"": 0.0, ""family"": ""gap_adx_regime"", ""gap_min"": 50.0, ""mode"": ""momentum""}"
alpha_rsi_regime_fade_4bce573000_lev1.0,rsi_regime,fade,1.0,-60.47147233252295,-1.728649846846867,-68.5966828769055,99.98265815760267,1133.0,567,50.177495634879335,0.987404012162833,-26.216758298661848,-42.67083152561858,-42.67083152561858,False,True,86482,567,27917,"{""family"": ""rsi_regime"", ""high"": 75.0, ""low"": 45.0, ""mode"": ""fade""}"
alpha_long_return_regime_fade_c6c8b83e47_lev1.0,long_return_regime,fade,1.0,-30.931788372664613,-0.6901333995307052,-53.733174004108534,99.19302626711061,177.0,89,49.7925359565491,0.9949363368476791,7.864159354929079,-42.90286475944587,-42.90286475944587,False,True,85799,89,45709,"{""family"": ""long_return_regime"", ""mode"": ""fade"", ""threshold_bps"": 350.0, ""window"": 672}"
alpha_rsi_regime_momentum_f6ede3dd4b_lev1.0,rsi_regime,momentum,1.0,-23.8098625627296,-0.49853227214857887,-62.22821121207678,99.98265815760267,2007.0,1004,49.69530879615176,0.996344058086929,-8.290025645997478,-42.91396982708281,-42.91396982708281,False,True,86482,1004,32258,"{""family"": ""rsi_regime"", ""high"": 55.0, ""low"": 30.0, ""mode"": ""momentum""}"
alpha_donchian_regime_fade_1755df836a_lev1.0,donchian_regime,fade,1.0,-50.572987913499915,-1.3123449153911837,-65.67643245809228,99.88785608583056,1097.0,549,50.5040567599162,0.9904162640533699,-15.141240449063709,-42.99592666132281,-42.99592666132281,False,True,86400,549,6130,"{""family"": ""donchian_regime"", ""high_band"": 0.95, ""low_band"": 0.05, ""mode"": ""fade"", ""window"": 96}"
alpha_rsi_regime_momentum_31376fa005_lev1.0,rsi_regime,momentum,1.0,-63.874801020729585,-1.873262584574648,-67.74134238432103,99.98265815760267,1175.0,588,49.47907632890461,0.9863121706659348,-42.99878663942128,-23.602381799161353,-42.99878663942128,False,True,86482,588,6752,"{""family"": ""rsi_regime"", ""high"": 70.0, ""low"": 30.0, ""mode"": ""momentum""}"
alpha_donchian_regime_fade_7178d9af58_lev1.0,donchian_regime,fade,1.0,-44.38985134415834,-1.0952582430002273,-62.45409618664285,99.13868849426562,159.0,80,49.93994239134237,0.9919692636048263,0.529754184097575,-43.340394249852785,-43.340394249852785,False,True,85752,80,5120,"{""family"": ""donchian_regime"", ""high_band"": 0.95, ""low_band"": 0.05, ""mode"": ""fade"", ""window"": 672}"
alpha_donchian_regime_breakout_c1377e9bac_lev2.0,donchian_regime,breakout,2.0,389.47189180925494,1.4947998516936818,-57.85180784749573,98.44501479837217,206.0,52,50.06635271458938,1.0111035069132004,-43.40896844385331,97.85859188590761,-43.40896844385331,False,True,85152,52,34485,"{""family"": ""donchian_regime"", ""high_band"": 0.8, ""low_band"": 0.2, ""mode"": ""breakout"", ""window"": 1344}"
alpha_donchian_regime_breakout_b96f87ae74_lev1.0,donchian_regime,breakout,1.0,-20.889634627418374,-0.43597552760914515,-69.89485866041505,99.16759156492786,267.0,134,49.95686439097183,0.9967975787780572,-43.522844833044026,-1.9464838702972775,-43.522844833044026,False,True,85777,134,42749,"{""family"": ""donchian_regime"", ""high_band"": 0.75, ""low_band"": 0.25, ""mode"": ""breakout"", ""window"": 672}"
alpha_donchian_regime_breakout_ec1dfe4d9d_lev1.0,donchian_regime,breakout,1.0,61.16577674076342,0.8999374714037895,-50.330472366914826,98.03574731779504,89.0,45,50.089036168732385,1.0066882666469188,-44.30460708281119,66.87947241042164,-44.30460708281119,False,True,84798,45,15011,"{""family"": ""donchian_regime"", ""high_band"": 0.9, ""low_band"": 0.1, ""mode"": ""breakout"", ""window"": 1344}"
alpha_gap_adx_regime_momentum_4a06e9a897_lev1.0,gap_adx_regime,momentum,1.0,-33.841126961770364,-0.7860455165734138,-70.69543071093088,95.52233629300777,279.0,140,49.94977185529453,0.9941269191988847,-44.63945033561808,19.16591575550026,-44.63945033561808,False,True,82624,140,64156,"{""adx_min"": 12.0, ""family"": ""gap_adx_regime"", ""gap_min"": 50.0, ""mode"": ""momentum""}"
alpha_donchian_regime_fade_6cc89ba239_lev1.0,donchian_regime,fade,1.0,-36.09304288416099,-0.8340153644350525,-56.7189900033422,99.88785608583056,1289.0,645,50.60243752821213,0.993900723754862,15.667874954665661,-45.11894070496949,-45.11894070496949,False,True,86400,645,12520,"{""family"": ""donchian_regime"", ""high_band"": 0.9, ""low_band"": 0.1, ""mode"": ""fade"", ""window"": 96}"
alpha_donchian_regime_breakout_e7aabd81b2_lev1.0,donchian_regime,breakout,1.0,16.95960989659877,0.29540336222735847,-55.90535964452832,98.03343507214205,85.0,43,50.02417595377086,1.0021962876716608,-45.34091721055242,43.35035739698003,-45.34091721055242,False,True,84796,43,5409,"{""family"": ""donchian_regime"", ""high_band"": 0.95, ""low_band"": 0.05, ""mode"": ""breakout"", ""window"": 1344}"
alpha_long_return_regime_momentum_4655719c02_lev2.0,long_return_regime,momentum,2.0,134.54739663409748,0.8030507853027594,-73.57720757857784,98.33055863854976,182.0,46,49.91064290081362,1.0059572984803808,-45.60143629788951,59.592442677086254,-45.60143629788951,False,True,85053,46,45949,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 500.0, ""window"": 1344}"
alpha_rsi_regime_momentum_ba768cc193_lev2.0,rsi_regime,momentum,2.0,250.25718943574677,1.1574604457353987,-71.31829483338772,99.98265815760267,934.0,234,50.10811623362357,1.0085578222197549,36.682686676829725,-45.980007480953375,-45.980007480953375,False,True,86482,234,29358,"{""family"": ""rsi_regime"", ""high"": 55.0, ""low"": 20.0, ""mode"": ""momentum""}"
alpha_donchian_regime_breakout_5211345384_lev1.0,donchian_regime,breakout,1.0,28.195793000684443,0.4600043028750744,-62.36388305446183,99.72137439881614,537.0,269,49.91130948930497,1.0033980753353406,-46.67458808960131,32.14892276619297,-46.67458808960131,False,True,86256,269,5404,"{""family"": ""donchian_regime"", ""high_band"": 0.95, ""low_band"": 0.05, ""mode"": ""breakout"", ""window"": 192}"
alpha_gap_adx_regime_momentum_87f53a61b9_lev2.0,gap_adx_regime,momentum,2.0,278.0899605279559,1.2653556975485587,-65.41718472151845,95.52233629300777,262.0,66,50.08774796364208,1.0095497336824968,-47.689020990915566,113.68342342095521,-47.689020990915566,False,True,82624,66,43673,"{""adx_min"": 8.0, ""family"": ""gap_adx_regime"", ""gap_min"": 200.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_momentum_38fe19dc56_lev2.0,gap_adx_regime,momentum,2.0,124.03430082528803,0.7673924682507502,-67.20529410010509,95.52233629300777,446.0,112,50.070803529283616,1.0057839573699423,-47.75912463471374,62.03720101180288,-47.75912463471374,False,True,82624,112,60893,"{""adx_min"": 8.0, ""family"": ""gap_adx_regime"", ""gap_min"": 100.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_momentum_fd155d6e28_lev1.0,gap_adx_regime,momentum,1.0,17.950318990972992,0.3141509393236548,-61.46672755341296,95.52233629300777,81.0,41,50.004236108589616,1.0023689097097606,-48.17093475226179,40.48869415401892,-48.17093475226179,False,True,82624,41,28645,"{""adx_min"": 18.0, ""family"": ""gap_adx_regime"", ""gap_min"": 200.0, ""mode"": ""momentum""}"
alpha_long_return_regime_momentum_89fefe9b39_lev1.0,long_return_regime,momentum,1.0,-49.51544642711606,-1.2622680576221204,-73.95873967081334,99.88785608583056,727.0,364,49.609370478824985,0.9907622266261175,-48.26259345554996,2.767120982822413,-48.26259345554996,False,True,86400,364,28416,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 200.0, ""window"": 96}"
alpha_donchian_regime_breakout_49bd89a001_lev1.0,donchian_regime,breakout,1.0,-10.735438390875117,-0.21024446380270764,-59.51507582355624,99.72137439881614,637.0,319,49.73972523331981,0.9984627330468993,-49.16230677441874,46.522619551763114,-49.16230677441874,False,True,86256,319,12416,"{""family"": ""donchian_regime"", ""high_band"": 0.9, ""low_band"": 0.1, ""mode"": ""breakout"", ""window"": 192}"
alpha_rsi_regime_momentum_185eee7faa_lev1.0,rsi_regime,momentum,1.0,-65.5706019400788,-1.9584867569855309,-71.43363727452305,99.98265815760267,1523.0,762,49.350724436581444,0.9856901541256353,-49.470989967115145,-4.272608939947009,-49.470989967115145,False,True,86482,762,10723,"{""family"": ""rsi_regime"", ""high"": 70.0, ""low"": 35.0, ""mode"": ""momentum""}"
alpha_long_return_regime_fade_d74b05018a_lev1.0,long_return_regime,fade,1.0,-57.8417857143154,-1.6109103000848395,-64.07307856977364,99.88785608583056,2309.0,1155,50.46238961099087,0.9882607740215736,3.054121427187928,-49.52115662803034,-49.52115662803034,False,True,86400,1155,66086,"{""family"": ""long_return_regime"", ""mode"": ""fade"", ""threshold_bps"": 50.0, ""window"": 96}"
alpha_donchian_regime_breakout_a857592b4b_lev1.0,donchian_regime,breakout,1.0,-31.099994284619726,-0.6915884960486208,-67.69029274591207,99.35835183129855,547.0,274,49.77600912253756,0.9949228763280787,-49.57003545510473,-7.3050012509001565,-49.57003545510473,False,True,85942,274,52005,"{""family"": ""donchian_regime"", ""high_band"": 0.7, ""low_band"": 0.3, ""mode"": ""breakout"", ""window"": 384}"
alpha_long_return_regime_momentum_6ba5b681bc_lev1.0,long_return_regime,momentum,1.0,-24.979203183543053,-0.5308177264546668,-69.31300555974076,99.77686829448761,971.0,486,49.665712663522704,0.9961076492134142,-49.64650703717044,39.96796025762534,-49.64650703717044,False,True,86304,486,60849,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 100.0, ""window"": 192}"
alpha_gap_adx_regime_fade_f78ff3bcf8_lev2.0,gap_adx_regime,fade,2.0,-65.54248587618991,-1.0135464379671173,-74.32218042331972,95.52233629300777,462.0,116,49.8347917650049,0.9924323329150987,91.51007462549062,-49.989719007959664,-49.989719007959664,False,True,82624,116,61569,"{""adx_min"": 0.0, ""family"": ""gap_adx_regime"", ""gap_min"": 100.0, ""mode"": ""fade""}"
alpha_rsi_regime_fade_72e75fdc69_lev1.0,rsi_regime,fade,1.0,-62.72709802516352,-1.8477012506826798,-69.25093668595824,99.98265815760267,2719.0,1360,50.68512158740071,0.9865342399154615,-50.05221581645735,-15.320876720105536,-50.05221581645735,False,True,86482,1360,22198,"{""family"": ""rsi_regime"", ""high"": 65.0, ""low"": 40.0, ""mode"": ""fade""}"
alpha_gap_adx_regime_fade_c02e50a8d3_lev2.0,gap_adx_regime,fade,2.0,-48.50661465722861,-0.6314309397555742,-70.97539486668707,95.52233629300777,298.0,75,49.74764895973276,0.9952816733966265,94.41640217012947,-50.232816743431805,-50.232816743431805,False,True,82624,75,40012,"{""adx_min"": 18.0, ""family"": ""gap_adx_regime"", ""gap_min"": 50.0, ""mode"": ""fade""}"
alpha_gap_adx_regime_fade_0069797edc_lev2.0,gap_adx_regime,fade,2.0,-40.820006487691096,-0.49909284017007866,-74.80760821868398,95.52233629300777,162.0,41,49.915882986577586,0.9962704433955947,239.81738277070517,-50.772297489247634,-50.772297489247634,False,True,82624,41,28645,"{""adx_min"": 18.0, ""family"": ""gap_adx_regime"", ""gap_min"": 200.0, ""mode"": ""fade""}"
alpha_rsi_regime_momentum_4d4bf38be2_lev1.0,rsi_regime,momentum,1.0,-55.450356243251406,-1.4757394011695515,-66.7889148362413,99.98265815760267,3211.0,1606,49.23856107121796,0.9892052299230526,1.6748431198791103,-51.0366977274932,-51.0366977274932,False,True,86482,1606,36229,"{""family"": ""rsi_regime"", ""high"": 55.0, ""low"": 35.0, ""mode"": ""momentum""}"
alpha_rsi_regime_momentum_1aac33a141_lev2.0,rsi_regime,momentum,2.0,-34.984226896891755,-0.39680677001428694,-70.95787529317022,99.98265815760267,1534.0,384,49.79822157468114,0.9970919024163465,-51.28365945510007,11.952335348497222,-51.28365945510007,False,True,86482,384,4752,"{""family"": ""rsi_regime"", ""high"": 70.0, ""low"": 25.0, ""mode"": ""momentum""}"
alpha_donchian_regime_breakout_3757a123a0_lev1.0,donchian_regime,breakout,1.0,-60.44081552933649,-1.699540341331672,-67.88662322532478,99.88785608583056,2365.0,1183,49.098947904489634,0.9875721358546751,-51.49983782118339,7.301298787062094,-51.49983782118339,False,True,86400,1183,59892,"{""family"": ""donchian_regime"", ""high_band"": 0.65, ""low_band"": 0.35, ""mode"": ""breakout"", ""window"": 96}"
alpha_donchian_regime_breakout_77f3e08730_lev1.0,donchian_regime,breakout,1.0,-34.22757860591804,-0.7714951698379601,-66.04504722374568,99.77686829448761,1255.0,628,49.57185729348922,0.9943376748365617,-51.998910638753145,24.385302156136902,-51.998910638753145,False,True,86304,628,61007,"{""family"": ""donchian_regime"", ""high_band"": 0.65, ""low_band"": 0.35, ""mode"": ""breakout"", ""window"": 192}"
alpha_donchian_regime_fade_dc4c3b0f9b_lev2.0,donchian_regime,fade,2.0,-40.38821814371127,-0.4883065256569502,-72.17076278443241,98.03343507214205,170.0,43,49.91096173123415,0.9964038911637598,201.17146623490987,-52.718117563268805,-52.718117563268805,False,True,84796,43,5409,"{""family"": ""donchian_regime"", ""high_band"": 0.95, ""low_band"": 0.05, ""mode"": ""fade"", ""window"": 1344}"
alpha_donchian_regime_fade_8180ddb2b7_lev2.0,donchian_regime,fade,2.0,-34.751161692209934,-0.39850618860600845,-68.06053373420465,99.14100073991861,382.0,96,49.955103611535456,0.9970759847370506,68.60045109981886,-53.704053657719896,-53.704053657719896,False,True,85754,96,13734,"{""family"": ""donchian_regime"", ""high_band"": 0.9, ""low_band"": 0.1, ""mode"": ""fade"", ""window"": 672}"
alpha_gap_adx_regime_momentum_083ef41cd8_lev1.0,gap_adx_regime,momentum,1.0,-5.26599446163174,-0.10293877979095942,-63.69570105129496,95.52233629300777,87.0,44,49.96550597291311,0.999236380117938,-53.91668729497003,20.04941445432045,-53.91668729497003,False,True,82624,44,23447,"{""adx_min"": 0.0, ""family"": ""gap_adx_regime"", ""gap_min"": 350.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_momentum_3733e6cbb6_lev1.0,gap_adx_regime,momentum,1.0,-6.045451526331769,-0.11865974570219791,-63.69570105129496,95.52233629300777,87.0,44,49.96792660639289,0.9991185017473747,-53.91668729497003,20.04941445432045,-53.91668729497003,False,True,82624,44,23383,"{""adx_min"": 8.0, ""family"": ""gap_adx_regime"", ""gap_min"": 350.0, ""mode"": ""momentum""}"
alpha_donchian_regime_breakout_7df582a349_lev1.0,donchian_regime,breakout,1.0,-37.766208368376155,-0.8790789202629911,-71.49284516672745,99.5548927118017,659.0,330,49.78225778355843,0.9935538990108908,-54.38634155200869,-15.996315228611335,-54.38634155200869,False,True,86112,330,61369,"{""family"": ""donchian_regime"", ""high_band"": 0.65, ""low_band"": 0.35, ""mode"": ""breakout"", ""window"": 384}"
alpha_donchian_regime_breakout_2bf7b65e64_lev1.0,donchian_regime,breakout,1.0,-27.922039931076405,-0.6018026571979952,-61.905655580012684,99.88785608583056,1777.0,889,49.151031840646304,0.9955892406001298,-55.22041626335623,32.972440258261734,-55.22041626335623,False,True,86400,889,40970,"{""family"": ""donchian_regime"", ""high_band"": 0.75, ""low_band"": 0.25, ""mode"": ""breakout"", ""window"": 96}"
alpha_donchian_regime_breakout_67588c5781_lev1.0,donchian_regime,breakout,1.0,-52.710918462196375,-1.3781570202233668,-65.51646580810421,99.88785608583056,1429.0,715,49.27487586661883,0.9899162956821783,-55.999325660596355,24.278886087289408,-55.999325660596355,False,True,86400,715,21145,"{""family"": ""donchian_regime"", ""high_band"": 0.85, ""low_band"": 0.15, ""mode"": ""breakout"", ""window"": 96}"
alpha_donchian_regime_breakout_fbc36d4ef7_lev2.0,donchian_regime,breakout,2.0,38.82401939096019,0.310552083204957,-71.69719144060048,96.89118571957084,186.0,47,50.029233834882525,1.0023249008357908,-56.21075159452039,36.60013840607781,-56.21075159452039,False,True,83808,47,59342,"{""family"": ""donchian_regime"", ""high_band"": 0.65, ""low_band"": 0.35, ""mode"": ""breakout"", ""window"": 2688}"
alpha_rsi_regime_momentum_96dd055f91_lev2.0,rsi_regime,momentum,2.0,135.41746735671137,0.7879563702809058,-73.1880802042955,99.98265815760267,2158.0,540,50.02601727547091,1.0058254545132927,70.186691031101,-56.84200357391301,-56.84200357391301,False,True,86482,540,30258,"{""family"": ""rsi_regime"", ""high"": 55.0, ""low"": 25.0, ""mode"": ""momentum""}"
alpha_donchian_regime_breakout_c1377e9bac_lev3.0,donchian_regime,breakout,3.0,982.9081840274391,1.4947998516936822,-72.63670283013035,98.44501479837217,309.0,52,50.06635271458938,1.0111035069132002,-57.42825857298911,178.31228114894694,-57.42825857298911,False,True,85152,52,34485,"{""family"": ""donchian_regime"", ""high_band"": 0.8, ""low_band"": 0.2, ""mode"": ""breakout"", ""window"": 1344}"
alpha_long_return_regime_momentum_efeed92206_lev1.0,long_return_regime,momentum,1.0,-58.65812355392808,-1.6272167596068836,-72.06538578878126,99.77686829448761,1683.0,842,49.574174710033255,0.988096078713419,-58.0239003068747,10.540199305793108,-58.0239003068747,False,True,86304,842,72844,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 50.0, ""window"": 192}"
alpha_gap_adx_regime_momentum_fcb1267f48_lev2.0,gap_adx_regime,momentum,2.0,66.70291589894846,0.48618817741119746,-73.0543125119189,95.52233629300777,462.0,116,50.04901782796558,1.0036638299062641,-59.51222989761592,82.52949343786136,-59.51222989761592,False,True,82624,116,61569,"{""adx_min"": 0.0, ""family"": ""gap_adx_regime"", ""gap_min"": 100.0, ""mode"": ""momentum""}"
alpha_donchian_regime_breakout_8154e83c29_lev1.0,donchian_regime,breakout,1.0,-31.800264596021112,-0.7040397805162899,-64.81451579240539,99.88785608583056,1581.0,791,49.2204770888552,0.9948403510389116,-59.81372221848991,40.12445445940498,-59.81372221848991,False,True,86400,791,30962,"{""family"": ""donchian_regime"", ""high_band"": 0.8, ""low_band"": 0.2, ""mode"": ""breakout"", ""window"": 96}"
alpha_gap_adx_regime_momentum_b3e4aa0851_lev1.0,gap_adx_regime,momentum,1.0,-27.91689381418744,-0.6229071321244211,-68.41343192302598,95.52233629300777,87.0,44,49.90499013591857,0.9953449336507005,-60.90782214580659,8.703335422356972,-60.90782214580659,False,True,82624,44,22831,"{""adx_min"": 12.0, ""family"": ""gap_adx_regime"", ""gap_min"": 350.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_momentum_ea879ba9af_lev2.0,gap_adx_regime,momentum,2.0,273.44424873842456,1.2536176488556618,-70.33517965364554,95.52233629300777,270.0,68,50.07443447950328,1.0094610628554952,-61.446868990281686,140.70723753278082,-61.446868990281686,False,True,82624,68,43909,"{""adx_min"": 0.0, ""family"": ""gap_adx_regime"", ""gap_min"": 200.0, ""mode"": ""momentum""}"
alpha_donchian_regime_breakout_c6f2471b0e_lev2.0,donchian_regime,breakout,2.0,233.8851303395875,1.1363118960511664,-73.57780893641682,98.15020347761745,190.0,48,50.07185261967584,1.00844565762484,-66.41707166788431,146.1958162056951,-66.41707166788431,False,True,84897,48,25251,"{""family"": ""donchian_regime"", ""high_band"": 0.85, ""low_band"": 0.15, ""mode"": ""breakout"", ""window"": 1344}"
alpha_long_return_regime_fade_7f3246f1d4_lev8.0,long_return_regime,fade,8.0,-61.54401225121311,-0.22916452727616862,-99.9649539469017,93.52686829448761,120.0,8,49.83126691966328,0.9982702776310826,97.81674749933418,3163.7189890771133,97.81674749933418,False,False,80898,8,280,"{""family"": ""long_return_regime"", ""mode"": ""fade"", ""threshold_bps"": 1200.0, ""window"": 192}"
alpha_gap_adx_regime_fade_2ef99afedf_lev8.0,gap_adx_regime,fade,8.0,483.74709286618076,0.4196458647141766,-98.19367050486983,95.52233629300777,440.0,28,50.06233131210438,1.003162683551648,897.3152489371756,92.1830645261154,92.1830645261154,False,False,82624,28,12936,"{""adx_min"": 12.0, ""family"": ""gap_adx_regime"", ""gap_min"": 500.0, ""mode"": ""fade""}"
alpha_gap_adx_regime_momentum_1501277923_lev6.0,gap_adx_regime,momentum,6.0,-67.74133930396715,-0.35884914552056957,-99.95958989924308,95.50152608213097,414.0,35,49.86865201864294,0.9973188670492241,89.46211174381304,735.0303298406014,89.46211174381304,False,False,82606,35,22243,"{""adx_min"": 24.0, ""family"": ""gap_adx_regime"", ""gap_min"": 50.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_momentum_30dcd34274_lev8.0,gap_adx_regime,momentum,8.0,174.36180732648046,0.24007961019795004,-99.96703295117204,95.50152608213097,296.0,19,49.86017795532958,1.0018120787977947,86.95104310196626,700.555994035738,86.95104310196626,False,False,82606,19,13576,"{""adx_min"": 24.0, ""family"": ""gap_adx_regime"", ""gap_min"": 350.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_momentum_7f65b1105d_lev6.0,gap_adx_regime,momentum,6.0,569.5191330328845,0.6030689484072783,-99.88789520379046,95.50152608213097,318.0,27,49.865020277222925,1.004545054674337,84.73645887702041,1010.049037303666,84.73645887702041,False,False,82606,27,21015,"{""adx_min"": 24.0, ""family"": ""gap_adx_regime"", ""gap_min"": 100.0, ""mode"": ""momentum""}"
alpha_gap_adx_regime_fade_f2d531fff3_lev5.0,gap_adx_regime,fade,5.0,-85.64606521172837,-0.739025309308528,-98.47863736513821,95.37435257121717,135.0,14,49.96424025698527,0.9944730598414188,83.12117127864805,134.97203972013497,83.12117127864805,False,False,82496,14,10775,"{""adx_min"": 30.0, ""family"": ""gap_adx_regime"", ""gap_min"": 100.0, ""mode"": ""fade""}"
alpha_gap_adx_regime_fade_218db4d0d1_lev5.0,gap_adx_regime,fade,5.0,-85.9450435918364,-0.7470448055967497,-98.47863736513821,95.37435257121717,135.0,14,49.96060367294988,0.9944131939857838,79.30693692688635,134.97203972013497,79.30693692688635,False,False,82496,14,11028,"{""adx_min"": 30.0, ""family"": ""gap_adx_regime"", ""gap_min"": 50.0, ""mode"": ""fade""}"
alpha_long_return_regime_momentum_b1f3b32f02_lev4.0,long_return_regime,momentum,4.0,407.65612435645033,0.7650335590459856,-95.50329181602594,98.37795967443581,116.0,15,49.968857602858044,1.0056733272214178,78.26992481958544,94.11915179204797,78.26992481958544,False,False,85094,15,1732,"{""family"": ""long_return_regime"", ""mode"": ""momentum"", ""threshold_bps"": 1200.0, ""window"": 384}"
alpha_long_return_regime_fade_45c97622b4_lev6.0,long_return_regime,fade,6.0,-99.58089027121045,-1.7012157524066707,-99.986054221341,99.5548927118017,4074.0,340,49.98083868495314,0.9875798364662819,139.6653029332722,77.5473967210775,77.5473967210775,False,False,86112,340,67613,"{""family"": ""long_return_regime"", ""mode"": ""fade"", ""threshold_bps"": 100.0, ""window"": 384}"
alpha_donchian_regime_breakout_f4137520bc_lev4.0,donchian_regime,breakout,4.0,682.8183422009769,0.9775963417258173,-94.02300356785564,95.70847206807251,236.0,30,50.02899110939312,1.0073645402593885,76.90847558328761,91.09194139076,76.90847558328761,False,False,82785,30,42018,"{""family"": ""donchian_regime"", ""high_band"": 0.75, ""low_band"": 0.25, ""mode"": ""breakout"", ""window"": 2688}"
alpha_long_return_regime_fade_7dc4379c37_lev8.0,long_return_regime,fade,8.0,3382.2517037514694,0.8417704293862504,-99.21432618871864,96.74320199778025,712.0,45,50.11651668877496,1.0063008743664799,74.6792475232348,411.7329494602368,74.6792475232348,False,False,83680,45,53740,"{""family"": ""long_return_regime"", ""mode"": ""fade"", ""threshold_bps"": 500.0, ""window"": 2688}"
