strategy,period,return_pct,max_drawdown_pct,trades
devon_macd_ema,2023-02,-1.5496104963808488,-72.05747048212714,19
devon_macd_ema,2023-03,28.58055170969869,-71.32090632553053,11
devon_macd_ema,2023-04,-2.196430393965554,-65.0719564702666,16
devon_macd_ema,2023-05,-11.982864787491199,-68.56956974693185,27
devon_macd_ema,2023-06,4.573718524627579,-70.85047048071522,28
devon_macd_ema,2023-07,-7.7858631140509615,-69.17361357083287,28
devon_macd_ema,2023-08,-12.790476507065218,-73.11645528503252,34
devon_macd_ema,2023-09,0.1342160127082881,-74.04766162424086,17
devon_macd_ema,2023-10,26.661892890969206,-73.19860937205407,10
devon_macd_ema,2023-11,-4.8549980562917705,-67.73085921329303,30
devon_macd_ema,2023-12,9.871582978356287,-67.60253433891342,17
devon_macd_ema,2024-01,-0.6834998488935651,-65.22336355611031,22
devon_macd_ema,2024-02,24.848436618553983,-65.86823400672479,25
devon_macd_ema,2024-03,5.999425444328899,-55.903859175339896,20
devon_macd_ema,2024-04,-11.778602858424103,-58.6697219898493,19
devon_macd_ema,2024-05,3.1809153417747593,-59.06476482209353,22
devon_macd_ema,2024-06,-5.033111515943789,-60.321756322840194,15
devon_macd_ema,2024-07,5.371667133357483,-63.03440285558409,17
devon_macd_ema,2024-08,1.1605626056359286,-59.34487638531194,14
devon_macd_ema,2024-09,9.152399352349194,-58.44086571492466,12
devon_macd_ema,2024-10,8.837945838826,-54.17261631535831,16
devon_macd_ema,2024-11,25.800146134101777,-50.45138394640269,13
devon_macd_ema,2024-12,-12.432664004916083,-43.50475381218516,29
devon_macd_ema,2025-01,-2.368115554463912,-44.84262652469133,26
devon_macd_ema,2025-02,-6.998439057573547,-49.33722204309399,16
devon_macd_ema,2025-03,-16.76833331319284,-57.81544815144974,38
devon_macd_ema,2025-04,-0.9067521258696809,-61.17605090779884,25
devon_macd_ema,2025-05,7.906851555933914,-57.586521862666686,19
devon_macd_ema,2025-06,-4.5723543502969815,-57.97718661776736,20
devon_macd_ema,2025-07,-1.9874475711784023,-57.299653501679806,38
devon_macd_ema,2025-08,-3.6999442699477414,-58.879542525192164,16
devon_macd_ema,2025-09,-0.1965869782528773,-60.9371844794945,23
devon_macd_ema,2025-10,-0.559387662625932,-59.73769628416568,19
devon_macd_ema,2025-11,-5.9511589195152865,-62.661386780450215,18
devon_macd_ema,2025-12,-14.487721304181244,-67.17920861416788,30
devon_macd_ema,2026-01,-5.620251426031686,-69.0238196100649,24
devon_macd_ema,2026-02,-8.236117012490551,-72.01684769150998,19
devon_macd_ema,2026-03,-1.2191227723292841,-72.96592988572303,22
devon_macd_ema,2026-04,5.230222818131147,-72.4833096492268,21
devon_macd_ema,2026-05,-1.3751793734027906,-70.8593495032717,20
devon_donchian,2020-01,15.460212655793292,-8.659435555314621,45
devon_donchian,2020-02,-9.182863323212654,-11.780626417099349,43
devon_donchian,2020-03,-14.237626407015247,-32.165913613864724,52
devon_donchian,2020-04,18.355572133751497,-24.497871620498035,52
devon_donchian,2020-05,-7.107984313642602,-19.81688242965469,50
devon_donchian,2020-06,-11.252253926611978,-26.09164063968199,42
devon_donchian,2020-07,6.5321685861807754,-30.834473164367683,53
devon_donchian,2020-08,-16.357412461116095,-34.143023397421565,55
devon_donchian,2020-09,-3.365376195524372,-36.577640827007194,53
devon_donchian,2020-10,6.5937497429600755,-37.95100945264592,50
devon_donchian,2020-11,14.013712480010131,-34.02628387687864,50
devon_donchian,2020-12,7.091137405294035,-33.00304368377851,56
devon_donchian,2021-01,-8.31008913208251,-26.494271819535463,51
devon_donchian,2021-02,5.631942893982522,-28.06439070615242,50
devon_donchian,2021-03,-0.7294618696680133,-28.680620069142638,61
devon_donchian,2021-04,-0.4440767347383079,-30.869786005220124,46
