symbol,timestamp,funding_interval_hours,funding_rate
ADAUSDT,2023-04-11 16:00:00.016000+00:00,8,0.0001
ADAUSDT,2023-04-12 00:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-04-12 08:00:00.008000+00:00,8,6.546e-05
ADAUSDT,2023-04-12 16:00:00.014000+00:00,8,0.0001
ADAUSDT,2023-04-13 00:00:00.027000+00:00,8,0.0001
ADAUSDT,2023-04-13 08:00:00.010000+00:00,8,0.0001
ADAUSDT,2023-04-13 16:00:00+00:00,8,0.0001
ADAUSDT,2023-04-14 00:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-04-14 08:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-04-14 16:00:00.007000+00:00,8,0.0001
ADAUSDT,2023-04-15 00:00:00.007000+00:00,8,0.0001
ADAUSDT,2023-04-15 08:00:00.007000+00:00,8,0.0001
ADAUSDT,2023-04-15 16:00:00.011000+00:00,8,0.0001
ADAUSDT,2023-04-16 00:00:00.014000+00:00,8,0.0001
ADAUSDT,2023-04-16 08:00:00.007000+00:00,8,0.0001
ADAUSDT,2023-04-16 16:00:00.002000+00:00,8,0.0001
ADAUSDT,2023-04-17 00:00:00.017000+00:00,8,0.0001
ADAUSDT,2023-04-17 08:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-04-17 16:00:00+00:00,8,0.0001
ADAUSDT,2023-04-18 00:00:00.013000+00:00,8,0.0001
ADAUSDT,2023-04-18 08:00:00.017000+00:00,8,0.0001
ADAUSDT,2023-04-18 16:00:00+00:00,8,0.0001
ADAUSDT,2023-04-19 00:00:00.022000+00:00,8,0.0001
ADAUSDT,2023-04-19 08:00:00.014000+00:00,8,0.0001
ADAUSDT,2023-04-19 16:00:00+00:00,8,8.52e-05
ADAUSDT,2023-04-20 00:00:00.010000+00:00,8,0.0001
ADAUSDT,2023-04-20 08:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-04-20 16:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-04-21 00:00:00.009000+00:00,8,0.0001
ADAUSDT,2023-04-21 08:00:00.009000+00:00,8,0.0001
ADAUSDT,2023-04-21 16:00:00.003000+00:00,8,0.0001
ADAUSDT,2023-04-22 00:00:00+00:00,8,7.205e-05
ADAUSDT,2023-04-22 08:00:00+00:00,8,-1.536e-05
ADAUSDT,2023-04-22 16:00:00.016000+00:00,8,0.0001
ADAUSDT,2023-04-23 00:00:00.009000+00:00,8,0.0001
ADAUSDT,2023-04-23 08:00:00.020000+00:00,8,0.0001
ADAUSDT,2023-04-23 16:00:00.007000+00:00,8,9.295e-05
ADAUSDT,2023-04-24 00:00:00+00:00,8,0.0001
ADAUSDT,2023-04-24 08:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-04-24 16:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-04-25 00:00:00.014000+00:00,8,-8.17e-06
ADAUSDT,2023-04-25 08:00:00.009000+00:00,8,5.822e-05
ADAUSDT,2023-04-25 16:00:00.015000+00:00,8,9.713e-05
ADAUSDT,2023-04-26 00:00:00.015000+00:00,8,0.0001
ADAUSDT,2023-04-26 08:00:00.013000+00:00,8,9.7e-05
ADAUSDT,2023-04-26 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-04-27 00:00:00.014000+00:00,8,8.763e-05
ADAUSDT,2023-04-27 08:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-04-27 16:00:00.005000+00:00,8,0.0001
ADAUSDT,2023-04-28 00:00:00.011000+00:00,8,8.159e-05
ADAUSDT,2023-04-28 08:00:00.007000+00:00,8,9.782e-05
ADAUSDT,2023-04-28 16:00:00.006000+00:00,8,9.448e-05
ADAUSDT,2023-04-29 00:00:00.004000+00:00,8,8.153e-05
ADAUSDT,2023-04-29 08:00:00.016000+00:00,8,0.0001
ADAUSDT,2023-04-29 16:00:00.001000+00:00,8,5.71e-05
ADAUSDT,2023-04-30 00:00:00.008000+00:00,8,7.047e-05
ADAUSDT,2023-04-30 08:00:00+00:00,8,7.254e-05
ADAUSDT,2023-04-30 16:00:00.010000+00:00,8,7.774e-05
ADAUSDT,2023-05-01 00:00:00.004000+00:00,8,-1.613e-05
ADAUSDT,2023-05-01 08:00:00.008000+00:00,8,8.01e-06
ADAUSDT,2023-05-01 16:00:00.014000+00:00,8,-1.113e-05
ADAUSDT,2023-05-02 00:00:00.015000+00:00,8,6.617e-05
ADAUSDT,2023-05-02 08:00:00.018000+00:00,8,3.287e-05
ADAUSDT,2023-05-02 16:00:00+00:00,8,6.158e-05
ADAUSDT,2023-05-03 00:00:00.009000+00:00,8,0.0001
ADAUSDT,2023-05-03 08:00:00.003000+00:00,8,1.684e-05
ADAUSDT,2023-05-03 16:00:00.011000+00:00,8,-7.323e-05
ADAUSDT,2023-05-04 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-04 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-04 16:00:00.011000+00:00,8,0.0001
ADAUSDT,2023-05-05 00:00:00.002000+00:00,8,0.0001
ADAUSDT,2023-05-05 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-05 16:00:00+00:00,8,0.0001
ADAUSDT,2023-05-06 00:00:00.009000+00:00,8,0.0001
ADAUSDT,2023-05-06 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-06 16:00:00+00:00,8,-7.688e-05
ADAUSDT,2023-05-07 00:00:00+00:00,8,1.449e-05
ADAUSDT,2023-05-07 08:00:00+00:00,8,9.678e-05
ADAUSDT,2023-05-07 16:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-05-08 00:00:00+00:00,8,6.68e-05
ADAUSDT,2023-05-08 08:00:00.007000+00:00,8,8.411e-05
ADAUSDT,2023-05-08 16:00:00.015000+00:00,8,9.976e-05
ADAUSDT,2023-05-09 00:00:00.015000+00:00,8,7.69e-06
ADAUSDT,2023-05-09 08:00:00+00:00,8,5.24e-05
ADAUSDT,2023-05-09 16:00:00+00:00,8,1.019e-05
ADAUSDT,2023-05-10 00:00:00.007000+00:00,8,-1.549e-05
ADAUSDT,2023-05-10 08:00:00.003000+00:00,8,0.0001
ADAUSDT,2023-05-10 16:00:00+00:00,8,-8.458e-05
ADAUSDT,2023-05-11 00:00:00.011000+00:00,8,9.805e-05
ADAUSDT,2023-05-11 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-11 16:00:00.005000+00:00,8,-3.754e-05
ADAUSDT,2023-05-12 00:00:00.020000+00:00,8,6.118e-05
ADAUSDT,2023-05-12 08:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-05-12 16:00:00.010000+00:00,8,0.0001
ADAUSDT,2023-05-13 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-13 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-13 16:00:00.026000+00:00,8,0.0001
ADAUSDT,2023-05-14 00:00:00.029000+00:00,8,0.0001
ADAUSDT,2023-05-14 08:00:00.010000+00:00,8,0.0001
ADAUSDT,2023-05-14 16:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-05-15 00:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-05-15 08:00:00.005000+00:00,8,0.0001
ADAUSDT,2023-05-15 16:00:00.008000+00:00,8,5.817e-05
ADAUSDT,2023-05-16 00:00:00.021000+00:00,8,5.619e-05
ADAUSDT,2023-05-16 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-16 16:00:00+00:00,8,8.386e-05
ADAUSDT,2023-05-17 00:00:00.010000+00:00,8,0.0001
ADAUSDT,2023-05-17 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-17 16:00:00.001000+00:00,8,9.385e-05
ADAUSDT,2023-05-18 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-18 08:00:00.026000+00:00,8,0.0001
ADAUSDT,2023-05-18 16:00:00.019000+00:00,8,3.981e-05
ADAUSDT,2023-05-19 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-19 08:00:00.002000+00:00,8,2.213e-05
ADAUSDT,2023-05-19 16:00:00+00:00,8,0.0001
ADAUSDT,2023-05-20 00:00:00.005000+00:00,8,-3.146e-05
ADAUSDT,2023-05-20 08:00:00.014000+00:00,8,-9.458e-05
ADAUSDT,2023-05-20 16:00:00.020000+00:00,8,-4.573e-05
ADAUSDT,2023-05-21 00:00:00.014000+00:00,8,-2.31e-06
ADAUSDT,2023-05-21 08:00:00.001000+00:00,8,-2.054e-05
ADAUSDT,2023-05-21 16:00:00.015000+00:00,8,-5.934e-05
ADAUSDT,2023-05-22 00:00:00.028000+00:00,8,-4.44e-06
ADAUSDT,2023-05-22 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-22 16:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-05-23 00:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-05-23 08:00:00.014000+00:00,8,0.0001
ADAUSDT,2023-05-23 16:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-05-24 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-24 08:00:00.025000+00:00,8,0.0001
ADAUSDT,2023-05-24 16:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-05-25 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-25 08:00:00.025000+00:00,8,1.353e-05
ADAUSDT,2023-05-25 16:00:00.016000+00:00,8,-2.526e-05
ADAUSDT,2023-05-26 00:00:00+00:00,8,9.451e-05
ADAUSDT,2023-05-26 08:00:00.024000+00:00,8,0.0001
ADAUSDT,2023-05-26 16:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-05-27 00:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-05-27 08:00:00.018000+00:00,8,0.0001
ADAUSDT,2023-05-27 16:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-05-28 00:00:00.017000+00:00,8,0.0001
ADAUSDT,2023-05-28 08:00:00.015000+00:00,8,0.0001
ADAUSDT,2023-05-28 16:00:00+00:00,8,0.0001
ADAUSDT,2023-05-29 00:00:00+00:00,8,0.0001
ADAUSDT,2023-05-29 08:00:00.020000+00:00,8,0.0001
ADAUSDT,2023-05-29 16:00:00.011000+00:00,8,0.0001
ADAUSDT,2023-05-30 00:00:00.003000+00:00,8,0.0001
ADAUSDT,2023-05-30 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-30 16:00:00.003000+00:00,8,0.0001
ADAUSDT,2023-05-31 00:00:00.013000+00:00,8,0.0001
ADAUSDT,2023-05-31 08:00:00+00:00,8,0.0001
ADAUSDT,2023-05-31 16:00:00+00:00,8,0.0001
ADAUSDT,2023-06-01 00:00:00.008000+00:00,8,0.0001
ADAUSDT,2023-06-01 08:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-06-01 16:00:00+00:00,8,-6.36e-06
ADAUSDT,2023-06-02 00:00:00+00:00,8,-1.236e-05
ADAUSDT,2023-06-02 08:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-06-02 16:00:00.012000+00:00,8,0.0001
ADAUSDT,2023-06-03 00:00:00+00:00,8,0.0001
ADAUSDT,2023-06-03 08:00:00.011000+00:00,8,0.0001
ADAUSDT,2023-06-03 16:00:00.003000+00:00,8,0.0001
ADAUSDT,2023-06-04 00:00:00+00:00,8,0.0001
ADAUSDT,2023-06-04 08:00:00+00:00,8,0.0001
ADAUSDT,2023-06-04 16:00:00+00:00,8,0.0001
ADAUSDT,2023-06-05 00:00:00.005000+00:00,8,0.0001
ADAUSDT,2023-06-05 08:00:00+00:00,8,0.0001
ADAUSDT,2023-06-05 16:00:00+00:00,8,0.0001
ADAUSDT,2023-06-06 00:00:00+00:00,8,-7.061e-05
ADAUSDT,2023-06-06 08:00:00.009000+00:00,8,2.807e-05
ADAUSDT,2023-06-06 16:00:00.013000+00:00,8,8.528e-05
ADAUSDT,2023-06-07 00:00:00+00:00,8,4.11e-05
ADAUSDT,2023-06-07 08:00:00.016000+00:00,8,0.0001
ADAUSDT,2023-06-07 16:00:00+00:00,8,2.179e-05
ADAUSDT,2023-06-08 00:00:00.006000+00:00,8,0.0001
ADAUSDT,2023-06-08 08:00:00+00:00,8,0.0001
ADAUSDT,2023-06-08 16:00:00+00:00,8,0.0001
ADAUSDT,2023-06-09 00:00:00+00:00,8,0.0001
ADAUSDT,2023-06-09 08:00:00+00:00,8,0.0001
ADAUSDT,2023-06-09 16:00:00+00:00,8,0.0001
ADAUSDT,2023-06-10 00:00:00+00:00,8,0.0001
ADAUSDT,2023-06-10 08:00:00+00:00,8,-6.8e-05
ADAUSDT,2023-06-10 16:00:00+00:00,8,-0.00070382
ADAUSDT,2023-06-11 00:00:00.001000+00:00,8,-0.00052764
ADAUSDT,2023-06-11 08:00:00+00:00,8,-0.0002327
ADAUSDT,2023-06-11 16:00:00+00:00,8,-0.0005839
ADAUSDT,2023-06-12 00:00:00+00:00,8,-0.00033988
ADAUSDT,2023-06-12 08:00:00+00:00,8,-0.00014433
ADAUSDT,2023-06-12 16:00:00.001000+00:00,8,-1.789e-05
ADAUSDT,2023-06-13 00:00:00+00:00,8,-2.851e-05
ADAUSDT,2023-06-13 08:00:00+00:00,8,-0.00026108
ADAUSDT,2023-06-13 16:00:00+00:00,8,-7.421e-05
ADAUSDT,2023-06-14 00:00:00+00:00,8,9.3e-06
ADAUSDT,2023-06-14 08:00:00+00:00,8,-0.00012798
ADAUSDT,2023-06-14 16:00:00+00:00,8,2.799e-05
ADAUSDT,2023-06-15 00:00:00+00:00,8,-6.097e-05
ADAUSDT,2023-06-15 08:00:00+00:00,8,3.636e-05
ADAUSDT,2023-06-15 16:00:00+00:00,8,9.56e-05
ADAUSDT,2023-06-16 00:00:00+00:00,8,-3.703e-05
ADAUSDT,2023-06-16 08:00:00+00:00,8,-4.052e-05
ADAUSDT,2023-06-16 16:00:00+00:00,8,-7.134e-05
ADAUSDT,2023-06-17 00:00:00+00:00,8,-2.564e-05
ADAUSDT,2023-06-17 08:00:00+00:00,8,9.068e-05
ADAUSDT,2023-06-17 16:00:00+00:00,8,2.354e-05
ADAUSDT,2023-06-18 00:00:00+00:00,8,-8.478e-05
ADAUSDT,2023-06-18 08:00:00+00:00,8,-4.256e-05
ADAUSDT,2023-06-18 16:00:00+00:00,8,5.842e-05
ADAUSDT,2023-06-19 00:00:00+00:00,8,-5.092e-05
ADAUSDT,2023-06-19 08:00:00+00:00,8,-6.133e-05
ADAUSDT,2023-06-19 16:00:00+00:00,8,-0.00015647
ADAUSDT,2023-06-20 00:00:00.001000+00:00,8,-1.787e-05
ADAUSDT,2023-06-20 08:00:00+00:00,8,-5.439e-05
ADAUSDT,2023-06-20 16:00:00+00:00,8,-0.00033145
ADAUSDT,2023-06-21 00:00:00+00:00,8,6.025e-05
ADAUSDT,2023-06-21 08:00:00+00:00,8,7.926e-05
ADAUSDT,2023-06-21 16:00:00+00:00,8,-4.432e-05
ADAUSDT,2023-06-22 00:00:00+00:00,8,3.874e-05
ADAUSDT,2023-06-22 08:00:00.001000+00:00,8,7.863e-05
ADAUSDT,2023-06-22 16:00:00+00:00,8,2.131e-05
ADAUSDT,2023-06-23 00:00:00+00:00,8,-9.43e-05
ADAUSDT,2023-06-23 08:00:00+00:00,8,0.0001
ADAUSDT,2023-06-23 16:00:00+00:00,8,-3.175e-05
ADAUSDT,2023-06-24 00:00:00+00:00,8,-8.658e-05
ADAUSDT,2023-06-24 08:00:00+00:00,8,-0.00010757
ADAUSDT,2023-06-24 16:00:00+00:00,8,-0.00038442
ADAUSDT,2023-06-25 00:00:00+00:00,8,-8.752e-05
ADAUSDT,2023-06-25 08:00:00+00:00,8,7.891e-05
ADAUSDT,2023-06-25 16:00:00+00:00,8,5.986e-05
ADAUSDT,2023-06-26 00:00:00+00:00,8,-4.964e-05
ADAUSDT,2023-06-26 08:00:00+00:00,8,-0.00014392
ADAUSDT,2023-06-26 16:00:00+00:00,8,5.246e-05
ADAUSDT,2023-06-27 00:00:00+00:00,8,-0.00018887
ADAUSDT,2023-06-27 08:00:00+00:00,8,-0.00022157
ADAUSDT,2023-06-27 16:00:00+00:00,8,-0.00017618
ADAUSDT,2023-06-28 00:00:00+00:00,8,-1.451e-05
ADAUSDT,2023-06-28 08:00:00+00:00,8,-0.00024837
ADAUSDT,2023-06-28 16:00:00+00:00,8,-3.109e-05
ADAUSDT,2023-06-29 00:00:00+00:00,8,-8.401e-05
ADAUSDT,2023-06-29 08:00:00+00:00,8,1.16e-06
ADAUSDT,2023-06-29 16:00:00+00:00,8,7.487e-05
ADAUSDT,2023-06-30 00:00:00+00:00,8,-7.466e-05
ADAUSDT,2023-06-30 08:00:00+00:00,8,0.0001
ADAUSDT,2023-06-30 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-01 00:00:00+00:00,8,-7.423e-05
ADAUSDT,2023-07-01 08:00:00+00:00,8,4.359e-05
ADAUSDT,2023-07-01 16:00:00+00:00,8,5.691e-05
ADAUSDT,2023-07-02 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-02 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-02 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-03 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-03 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-03 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-04 00:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-04 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-04 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-05 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-05 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-05 16:00:00+00:00,8,-6.05e-05
ADAUSDT,2023-07-06 00:00:00+00:00,8,8.46e-06
ADAUSDT,2023-07-06 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-06 16:00:00+00:00,8,-0.00010415
ADAUSDT,2023-07-07 00:00:00+00:00,8,2.08e-05
ADAUSDT,2023-07-07 08:00:00+00:00,8,-5.143e-05
ADAUSDT,2023-07-07 16:00:00+00:00,8,4.86e-06
ADAUSDT,2023-07-08 00:00:00+00:00,8,-1.521e-05
ADAUSDT,2023-07-08 08:00:00+00:00,8,-0.00019778
ADAUSDT,2023-07-08 16:00:00+00:00,8,2.541e-05
ADAUSDT,2023-07-09 00:00:00+00:00,8,3.41e-06
ADAUSDT,2023-07-09 08:00:00+00:00,8,-1.152e-05
ADAUSDT,2023-07-09 16:00:00+00:00,8,-8.69e-06
ADAUSDT,2023-07-10 00:00:00+00:00,8,-3.259e-05
ADAUSDT,2023-07-10 08:00:00+00:00,8,-5.9e-05
ADAUSDT,2023-07-10 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-11 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-11 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-11 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-12 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-12 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-12 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-13 00:00:00+00:00,8,-9.71e-06
ADAUSDT,2023-07-13 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-13 16:00:00+00:00,8,-0.00021565
ADAUSDT,2023-07-14 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-14 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-14 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-15 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-15 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-15 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-16 00:00:00.001000+00:00,8,2.573e-05
ADAUSDT,2023-07-16 08:00:00+00:00,8,-5.582e-05
ADAUSDT,2023-07-16 16:00:00+00:00,8,-0.00016704
ADAUSDT,2023-07-17 00:00:00+00:00,8,-0.00019308
ADAUSDT,2023-07-17 08:00:00+00:00,8,-2.597e-05
ADAUSDT,2023-07-17 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-18 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-18 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-18 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-19 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-19 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-19 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-20 00:00:00+00:00,8,5.928e-05
ADAUSDT,2023-07-20 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-20 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-21 00:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-21 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-21 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-22 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-22 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-22 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-23 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-23 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-23 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-24 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-24 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-24 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-25 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-25 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-25 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-26 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-26 08:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-26 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-27 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-27 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-27 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-28 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-28 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-28 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-29 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-29 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-29 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-07-30 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-30 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-30 16:00:00+00:00,8,0.0001
ADAUSDT,2023-07-31 00:00:00+00:00,8,0.0001
ADAUSDT,2023-07-31 08:00:00+00:00,8,0.0001
ADAUSDT,2023-07-31 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-08-01 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-01 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-01 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-02 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-02 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-02 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-03 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-03 08:00:00+00:00,8,5.22e-05
ADAUSDT,2023-08-03 16:00:00.001000+00:00,8,6.078e-05
ADAUSDT,2023-08-04 00:00:00+00:00,8,-9.918e-05
ADAUSDT,2023-08-04 08:00:00+00:00,8,2.631e-05
ADAUSDT,2023-08-04 16:00:00+00:00,8,-6.334e-05
ADAUSDT,2023-08-05 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-05 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-05 16:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-08-06 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-06 08:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-08-06 16:00:00.005000+00:00,8,0.0001
ADAUSDT,2023-08-07 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-07 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-07 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-08 00:00:00+00:00,8,6.479e-05
ADAUSDT,2023-08-08 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-08 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-09 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-09 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-09 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-10 00:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-08-10 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-10 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-11 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-11 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-11 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-12 00:00:00+00:00,8,0.0001
ADAUSDT,2023-08-12 08:00:00+00:00,8,8.895e-05
ADAUSDT,2023-08-12 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-13 00:00:00+00:00,8,1.272e-05
ADAUSDT,2023-08-13 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-13 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-14 00:00:00.001000+00:00,8,6.163e-05
ADAUSDT,2023-08-14 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-14 16:00:00+00:00,8,0.0001
ADAUSDT,2023-08-15 00:00:00.001000+00:00,8,0.0001
ADAUSDT,2023-08-15 08:00:00+00:00,8,3.884e-05
ADAUSDT,2023-08-15 16:00:00+00:00,8,4.68e-06
ADAUSDT,2023-08-16 00:00:00+00:00,8,-0.00019925
ADAUSDT,2023-08-16 08:00:00.001000+00:00,8,-3.068e-05
ADAUSDT,2023-08-16 16:00:00+00:00,8,4.915e-05
ADAUSDT,2023-08-17 00:00:00+00:00,8,-0.00036318
ADAUSDT,2023-08-17 08:00:00+00:00,8,-1.31e-05
ADAUSDT,2023-08-17 16:00:00+00:00,8,1.978e-05
ADAUSDT,2023-08-18 00:00:00+00:00,8,-0.00047631
ADAUSDT,2023-08-18 08:00:00+00:00,8,-0.00011373
ADAUSDT,2023-08-18 16:00:00+00:00,8,7.094e-05
ADAUSDT,2023-08-19 00:00:00+00:00,8,-0.00010557
ADAUSDT,2023-08-19 08:00:00+00:00,8,-0.00016617
ADAUSDT,2023-08-19 16:00:00+00:00,8,-0.00012866
ADAUSDT,2023-08-20 00:00:00+00:00,8,-2.568e-05
ADAUSDT,2023-08-20 08:00:00+00:00,8,-0.00011671
ADAUSDT,2023-08-20 16:00:00+00:00,8,-2.911e-05
ADAUSDT,2023-08-21 00:00:00+00:00,8,-3.554e-05
ADAUSDT,2023-08-21 08:00:00+00:00,8,8.023e-05
ADAUSDT,2023-08-21 16:00:00+00:00,8,-3.979e-05
ADAUSDT,2023-08-22 00:00:00+00:00,8,7.069e-05
ADAUSDT,2023-08-22 08:00:00+00:00,8,7.751e-05
ADAUSDT,2023-08-22 16:00:00+00:00,8,-8.487e-05
ADAUSDT,2023-08-23 00:00:00+00:00,8,-0.00018627
ADAUSDT,2023-08-23 08:00:00+00:00,8,-0.00017226
ADAUSDT,2023-08-23 16:00:00+00:00,8,7.035e-05
ADAUSDT,2023-08-24 00:00:00+00:00,8,-4.452e-05
ADAUSDT,2023-08-24 08:00:00+00:00,8,2.953e-05
ADAUSDT,2023-08-24 16:00:00+00:00,8,6.93e-05
ADAUSDT,2023-08-25 00:00:00+00:00,8,1.121e-05
ADAUSDT,2023-08-25 08:00:00+00:00,8,0.0001
ADAUSDT,2023-08-25 16:00:00+00:00,8,7.975e-05
