timestamp,symbol,funding_rate
2026-05-18 00:00:00.007000+00:00,HYPEUSDT,4.66e-06
2026-05-18 04:00:00+00:00,HYPEUSDT,-1.304e-05
2026-05-18 08:00:00.002000+00:00,HYPEUSDT,3.045e-05
2026-05-18 12:00:00.001000+00:00,HYPEUSDT,1.19e-06
2026-05-18 16:00:00.007000+00:00,HYPEUSDT,-0.00016432
2026-05-18 20:00:00+00:00,HYPEUSDT,-3.576e-05
2026-05-19 00:00:00.001000+00:00,HYPEUSDT,2.929e-05
2026-05-19 04:00:00.003000+00:00,HYPEUSDT,-9.83e-06
2026-05-19 08:00:00.001000+00:00,HYPEUSDT,-0.00015127
2026-05-19 12:00:00+00:00,HYPEUSDT,-0.00016975
2026-05-19 16:00:00.009000+00:00,HYPEUSDT,-8.014e-05
2026-05-19 20:00:00.001000+00:00,HYPEUSDT,-0.00017021
2026-05-20 00:00:00.001000+00:00,HYPEUSDT,-0.0002721
2026-05-20 04:00:00.001000+00:00,HYPEUSDT,-0.0001246
2026-05-20 08:00:00.006000+00:00,HYPEUSDT,-0.00012752
2026-05-20 12:00:00.001000+00:00,HYPEUSDT,4.091e-05
2026-05-20 16:00:00+00:00,HYPEUSDT,5e-05
2026-05-20 20:00:00.019000+00:00,HYPEUSDT,5e-05
2026-05-21 00:00:00.001000+00:00,HYPEUSDT,-5.415e-05
2026-05-21 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-21 08:00:00+00:00,HYPEUSDT,4.97e-06
2026-05-21 12:00:00+00:00,HYPEUSDT,-7.628e-05
2026-05-21 16:00:00+00:00,HYPEUSDT,5e-05
2026-05-21 20:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-22 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-22 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-22 08:00:00.004000+00:00,HYPEUSDT,5e-05
2026-05-22 12:00:00+00:00,HYPEUSDT,5e-05
2026-05-22 16:00:00.001000+00:00,HYPEUSDT,-0.00013131
2026-05-22 20:00:00.002000+00:00,HYPEUSDT,3.25e-06
2026-05-23 00:00:00.009000+00:00,HYPEUSDT,5e-05
2026-05-23 04:00:00.006000+00:00,HYPEUSDT,5e-05
2026-05-23 08:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-23 12:00:00+00:00,HYPEUSDT,5e-05
2026-05-23 16:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-23 20:00:00.007000+00:00,HYPEUSDT,5e-05
2026-05-24 00:00:00.011000+00:00,HYPEUSDT,4.116e-05
2026-05-24 04:00:00.001000+00:00,HYPEUSDT,-2.878e-05
2026-05-24 08:00:00.008000+00:00,HYPEUSDT,-8.953e-05
2026-05-24 12:00:00.001000+00:00,HYPEUSDT,-0.00013495
2026-05-24 16:00:00+00:00,HYPEUSDT,-7.825e-05
2026-05-24 20:00:00.002000+00:00,HYPEUSDT,-6.237e-05
2026-05-25 00:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-25 04:00:00+00:00,HYPEUSDT,-2.68e-05
2026-05-25 08:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-25 12:00:00.008000+00:00,HYPEUSDT,-1.203e-05
2026-05-25 16:00:00.001000+00:00,HYPEUSDT,-6.737e-05
2026-05-25 20:00:00+00:00,HYPEUSDT,-8e-06
2026-05-26 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-26 04:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-26 08:00:00.003000+00:00,HYPEUSDT,5e-05
2026-05-26 12:00:00+00:00,HYPEUSDT,2.73e-06
2026-05-26 16:00:00+00:00,HYPEUSDT,4.12e-06
2026-05-26 20:00:00+00:00,HYPEUSDT,-7.73e-05
2026-05-27 00:00:00+00:00,HYPEUSDT,-0.00014873
2026-05-27 04:00:00.002000+00:00,HYPEUSDT,-0.00013891
2026-05-27 08:00:00.004000+00:00,HYPEUSDT,1.927e-05
2026-05-27 12:00:00.007000+00:00,HYPEUSDT,-6.193e-05
2026-05-27 16:00:00.009000+00:00,HYPEUSDT,-6.594e-05
2026-05-27 20:00:00.001000+00:00,HYPEUSDT,-4.422e-05
2026-05-28 00:00:00.001000+00:00,HYPEUSDT,1.564e-05
2026-05-28 04:00:00+00:00,HYPEUSDT,-2.19e-06
2026-05-28 08:00:00+00:00,HYPEUSDT,5e-05
2026-05-28 12:00:00+00:00,HYPEUSDT,1.74e-05
2026-05-28 16:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-28 20:00:00.005000+00:00,HYPEUSDT,1.403e-05
2026-05-29 00:00:00+00:00,HYPEUSDT,3.06e-06
2026-05-29 04:00:00+00:00,HYPEUSDT,5e-05
2026-05-29 08:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-29 12:00:00.001000+00:00,HYPEUSDT,5e-05
2026-05-29 16:00:00.008000+00:00,HYPEUSDT,5e-05
2026-05-29 20:00:00+00:00,HYPEUSDT,5e-05
2026-05-30 00:00:00+00:00,HYPEUSDT,5e-05
2026-05-30 04:00:00.004000+00:00,HYPEUSDT,1.485e-05
2026-05-30 08:00:00.001000+00:00,HYPEUSDT,-8.367e-05
2026-05-30 12:00:00+00:00,HYPEUSDT,-0.00015548
2026-05-30 16:00:00+00:00,HYPEUSDT,4.179e-05
2026-05-30 20:00:00+00:00,HYPEUSDT,-5.729e-05
2026-05-31 00:00:00+00:00,HYPEUSDT,-5.604e-05
2026-05-31 04:00:00.006000+00:00,HYPEUSDT,-3.002e-05
2026-05-31 08:00:00+00:00,HYPEUSDT,4.235e-05
2026-05-31 12:00:00.005000+00:00,HYPEUSDT,5e-05
2026-05-31 16:00:00.004000+00:00,HYPEUSDT,5e-05
2026-05-31 20:00:00.010000+00:00,HYPEUSDT,5e-05
2026-06-01 00:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-01 04:00:00.006000+00:00,HYPEUSDT,5e-05
2026-06-01 08:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-01 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-01 16:00:00+00:00,HYPEUSDT,5e-05
2026-06-01 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-02 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-02 04:00:00.008000+00:00,HYPEUSDT,5e-05
2026-06-02 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-02 12:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-02 16:00:00+00:00,HYPEUSDT,5e-05
2026-06-02 20:00:00+00:00,HYPEUSDT,0.00019221
2026-06-03 00:00:00.013000+00:00,HYPEUSDT,5e-05
2026-06-03 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-03 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-03 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-03 16:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-03 20:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-04 00:00:00.009000+00:00,HYPEUSDT,5e-05
2026-06-04 04:00:00+00:00,HYPEUSDT,5e-05
2026-06-04 08:00:00+00:00,HYPEUSDT,5e-05
2026-06-04 12:00:00.002000+00:00,HYPEUSDT,0.00021236
2026-06-04 16:00:00.003000+00:00,HYPEUSDT,5e-05
2026-06-04 20:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-05 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-05 04:00:00.001000+00:00,HYPEUSDT,5e-05
2026-06-05 08:00:00.004000+00:00,HYPEUSDT,7.56e-05
2026-06-05 12:00:00+00:00,HYPEUSDT,5e-05
2026-06-05 16:00:00.009000+00:00,HYPEUSDT,5e-05
2026-06-05 20:00:00+00:00,HYPEUSDT,5e-05
2026-06-06 00:00:00+00:00,HYPEUSDT,5e-05
2026-06-06 04:00:00+00:00,HYPEUSDT,3.027e-05
2026-06-06 08:00:00+00:00,HYPEUSDT,3.749e-05
2026-06-06 12:00:00.002000+00:00,HYPEUSDT,5e-05
2026-06-06 16:00:00+00:00,HYPEUSDT,5e-05
2026-06-06 20:00:00.003000+00:00,HYPEUSDT,3.414e-05
2026-06-07 00:00:00.001000+00:00,HYPEUSDT,4.343e-05
2026-06-07 04:00:00+00:00,HYPEUSDT,-1.678e-05
2026-06-07 08:00:00+00:00,HYPEUSDT,-3.881e-05
2026-06-07 12:00:00+00:00,HYPEUSDT,-0.00010227
2026-06-07 16:00:00+00:00,HYPEUSDT,-8.162e-05
2026-06-07 20:00:00+00:00,HYPEUSDT,-8.476e-05
2026-06-08 00:00:00+00:00,HYPEUSDT,-5.05e-06
