method,order_floor,round_trip_cost,monthly_requirement,annual_threshold_pct,month,candidate_id,source_candidate_id,pool,family,rule,leverage,gross_log_return,turnover,orders,cost_log,log_return,return_pct,last_target,boundary_turnover_adjustment,boundary_gross_adjustment,oracle_had_month_order_return_pass_candidate
strict_expanding_selector,0,0.0,allow_any,50.0,2024-06,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.064613857363124,520.0,246,0.0,0.064613857363124,6.67470283342908,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2024-07,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.0642054623656633,696.0,332,0.0,-0.0642054623656633,-6.21877053979949,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2024-08,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.0887859380767217,496.0,233,0.0,0.0887859380767217,9.284669442079974,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2024-09,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.0314560978462239,560.0,272,0.0,0.0314560978462239,3.1956069507082185,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2024-10,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.1238778287263713,648.0,305,0.0,0.1238778287263713,13.187757962623593,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2024-11,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.2625507418342252,560.0,266,0.0,0.2625507418342252,30.02424431811348,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2024-12,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.0512253463263618,584.0,271,0.0,0.0512253463263618,5.256005710234568,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-01,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.1609576861504109,452.0,218,0.0,0.1609576861504109,17.46352644223861,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-02,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,-0.1527768611592108,548.0,260,0.0,-0.1527768611592108,-14.167877475210167,0.0,0.0,0.0,
strict_expanding_selector,0,0.0,allow_any,50.0,2025-03,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,0.0310915476536628,448.0,213,0.0,0.0310915476536628,3.1579938286748543,0.0,0.0,0.0,
