event_index,event_timestamp,month,label,action,btc_target,hype_target,hold_bars,trade_log_return,trade_return_pct,trade_max_drawdown_pct,ret16_HYPEUSDT,ret96_HYPEUSDT,ret384_HYPEUSDT,ret16_BTCUSDT,ret96_BTCUSDT,ret384_BTCUSDT,rel_ret16,rel_ret96,resid_z16,shock_sign,trend_align,btc_align,month_num,day_num,hour_float,event_index_frac
4990,2025-07-22 23:30:00+00:00,2025-07,btc_reversal|-2.000|0.000|64,btc_reversal,0.0,-2.0,64,0.11864120868643004,12.596585903661396,-2.7959695020573494,0.04029411257999847,0.039571438655141164,0.03853350900578893,0.00569435033824954,0.02309905922775657,0.018339788504135885,0.03459976224174893,0.016472379427384595,2.517725514197329,1.0,1.0,1.0,7.0,22.0,23.5,0.13204900897086455
5111,2025-07-24 05:45:00+00:00,2025-07,hype_momentum|0.000|-2.000|96,hype_momentum,-2.0,0.0,96,0.031626048467681855,3.2131465986360297,-3.1501412071076595,-0.04041445243305771,-0.04816984713489817,-0.06288125536443082,-0.01270931707566332,-0.008992533562378264,-0.002260181759632884,-0.02770513535739439,-0.039177313572519905,-2.102177549488885,-1.0,1.0,1.0,7.0,24.0,5.75,0.13525099896795365
5210,2025-07-25 06:30:00+00:00,2025-07,btc_reversal|2.000|0.000|96,btc_reversal,0.0,2.0,96,0.0877048926995799,9.166591590644257,-4.829356617319325,0.021678354359925742,0.01658586197083307,-0.099982456277612,-0.010584162353504888,-0.017507562802300987,-0.030700391963327325,0.03226251671343063,0.034093424773134054,2.449787314097932,1.0,-1.0,-1.0,7.0,25.0,6.5,0.137870808965572
5451,2025-07-27 18:45:00+00:00,2025-07,btc_momentum|2.000|0.000|96,btc_momentum,0.0,2.0,96,0.03456338856552397,3.516764408848494,-5.545595036315431,0.03476952680043441,0.00770873993781701,0.02210539407472574,0.004997843383895337,0.007965554704537787,0.005673662925257722,0.02977168341653907,-0.0002568147667207773,2.342822814461787,1.0,1.0,1.0,7.0,27.0,18.75,0.14424832623250153
5552,2025-07-28 20:00:00+00:00,2025-07,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.03514251916742516,3.5767314976395292,-9.354110541410854,-0.028502894808159356,0.004356613275876994,0.030412291997115638,-0.0026379040324460814,-0.011218360747180087,-0.00915356964951352,-0.025864990775713276,0.01557497402305708,-2.016042741772272,-1.0,-1.0,1.0,7.0,28.0,20.0,0.14692106168461722
5836,2025-07-31 19:00:00+00:00,2025-07,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.25218646284646246,28.683596201202867,-5.673644560990332,-0.0382336135369593,0.018788402566980163,-0.04202308697879109,-0.006262048722337137,0.008742066971203836,-0.014453398270036957,-0.03197156481462217,0.010046335595776328,-2.5105935171733593,-1.0,1.0,-1.0,7.0,31.0,19.0,0.15443647622323955
5933,2025-08-01 19:15:00+00:00,2025-08,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.06356056641470859,6.562402487361085,-6.09855013726377,-0.04834094804400353,-0.12874699337279621,-0.19926602008989103,-0.01230270261753029,-0.0325322328475946,-0.040860671119943105,-0.03603824542647324,-0.09621476052520161,-2.758079408818476,-1.0,1.0,1.0,8.0,1.0,19.25,0.1570033607663606
6023,2025-08-02 17:45:00+00:00,2025-08,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.10539540583733367,11.114987865352965,-3.8332019255634564,-0.03842911416628719,-0.04723604884168938,-0.1792527249247418,-0.006375090974338518,-0.014954697188204205,-0.04370329288075583,-0.03205402319194867,-0.032281351653485175,-2.4406591870078578,-1.0,1.0,1.0,8.0,2.0,17.75,0.1593850062187409
6088,2025-08-03 10:00:00+00:00,2025-08,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.06252811163153824,6.452438401448268,-7.255595823780259,0.03076763979574283,0.01375188388210999,-0.1018150522451272,0.002220954549752655,0.00141316412963243,-0.03933197304314057,0.028546685245990175,0.012338719752477561,2.1444761072696026,1.0,-1.0,1.0,8.0,3.0,10.0,0.16110508348990446
6212,2025-08-04 17:00:00+00:00,2025-08,btc_reversal|-2.000|0.000|16,btc_reversal,0.0,-2.0,16,0.05997040391428671,6.180512080495637,-2.8687030023528792,0.043443399991175975,0.025537019428915776,-0.11631919768635963,0.011296126432019708,0.013786885868851885,-0.02199916765215721,0.03214727355915627,0.01175013356006389,2.3776398876833666,1.0,-1.0,1.0,8.0,4.0,17.0,0.16438646166873958
6239,2025-08-04 23:45:00+00:00,2025-08,hype_reversal|0.000|-2.000|64,hype_reversal,-2.0,0.0,64,0.033395455350869366,3.3959343158963096,-1.7626187856717435,0.029712406451220374,0.01621151580143558,-0.050795799252355216,0.002421145319148054,0.0074300077924583695,-0.00602690864690206,0.02729126113207232,0.008781508008977212,2.0189824658372055,1.0,-1.0,1.0,8.0,4.0,23.75,0.16510095530445368
6349,2025-08-06 03:15:00+00:00,2025-08,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.058915588226669646,6.068570260007289,-4.533219411830802,-0.03296856515424942,-0.045410365048695785,-0.021713375013373122,-0.005334176228657501,-0.007954325887339079,-0.003072055668493134,-0.027634388925591915,-0.0374560391613567,-2.0122864061308325,-1.0,1.0,1.0,8.0,6.0,3.25,0.1680118553018074
6522,2025-08-07 22:30:00+00:00,2025-08,btc_momentum|2.000|0.000|96,btc_momentum,0.0,2.0,96,0.031092918860684514,3.1581352797373174,-5.5467461777593545,0.040771520710228916,0.06142997210616701,0.055558549508937724,0.009950237135015166,0.020300394576099074,0.027196293715101936,0.03082128357521375,0.041129577530067934,2.259933826721773,1.0,1.0,1.0,8.0,7.0,22.5,0.17258990711582736
6653,2025-08-09 07:15:00+00:00,2025-08,btc_momentum|2.000|0.000|32,btc_momentum,0.0,2.0,32,0.06501394275949733,6.717390362954356,-1.8085050710861639,0.03224964502295728,0.04219242174621543,0.09347146732758882,0.003706637471062376,-0.0006168670111452886,0.023269216476083,0.028543007551894907,0.04280928875736072,2.083808453898757,1.0,1.0,-1.0,8.0,9.0,7.25,0.17605652438540315
6790,2025-08-10 17:30:00+00:00,2025-08,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.049103046571098076,5.0328577922193585,-9.386633296297164,0.033238069039511084,0.034612860173261276,0.147843414418357,-0.0002573653982632518,0.01577529609877329,0.026293498534492896,0.033495434437774335,0.018837564074487986,2.391406574230099,1.0,1.0,1.0,8.0,10.0,17.5,0.17968191801847097
7014,2025-08-13 01:30:00+00:00,2025-08,btc_reversal|2.000|0.000|96,btc_reversal,0.0,2.0,96,0.1637708380266271,17.794434410994242,-6.924066412843066,-0.04483174683036651,0.005813969865419816,0.06823510125061547,-0.004767299649376373,0.0032216847058706114,0.02360012287319747,-0.040064447180990136,0.0025922851595492047,-2.8466690881092998,-1.0,-1.0,-1.0,8.0,13.0,1.5,0.18560956892217312
7121,2025-08-14 04:15:00+00:00,2025-08,btc_momentum|-2.000|0.000|64,btc_momentum,0.0,-2.0,64,0.10568695887462067,11.147388500575506,-8.840561315856576,0.01496050219139825,0.10165964262808079,0.09219139423653776,-0.007505165026134962,0.031510838590825145,0.039440562787394134,0.022465667217533212,0.07014880403725565,1.5615673624355493,1.0,1.0,1.0,8.0,14.0,4.25,0.18844108073778085
7186,2025-08-14 20:30:00+00:00,2025-08,btc_momentum|2.000|0.000|32,btc_momentum,0.0,2.0,32,0.11232428566214134,11.887563714710293,-6.681951229703054,0.036105322236377926,-0.015238349279966819,0.024773062440057336,0.0018672112108185704,-0.04086325624965402,-0.006516768782556185,0.034238111025559355,0.0256249069696872,2.374631402230263,1.0,1.0,-1.0,8.0,14.0,20.5,0.1901611580089444
7219,2025-08-15 04:45:00+00:00,2025-08,btc_reversal|-2.000|0.000|64,btc_reversal,0.0,-2.0,64,0.06354078641895924,6.560294704338898,-5.761058820177112,0.0583359402873077,0.017296876540731896,0.049568713279203945,0.005562588661131059,-0.035359466123930344,-0.027303996533163292,0.05277335162617664,0.05265634266466224,3.5071113319556226,1.0,1.0,-1.0,8.0,15.0,4.75,0.19103442800815051
7289,2025-08-15 22:15:00+00:00,2025-08,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.044864056357294846,4.588566873628186,-3.5172053712614004,0.033590489366527226,0.05946742388427668,0.10929671661294123,0.0003853137541598208,-0.007056801522651253,-0.00985922344423804,0.0332051756123674,0.06652422540692793,2.177246795191319,1.0,1.0,-1.0,8.0,15.0,22.25,0.19288681891555745
7497,2025-08-18 02:15:00+00:00,2025-08,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.08262014946290862,8.612916343538423,-6.031854481327903,-0.04412770288846667,-0.03725201777927488,-0.05663983547915976,-0.016915171516905927,-0.015171287315735872,-0.0636872695987264,-0.027212531371560746,-0.022080730463539006,-1.7891469794159882,-1.0,1.0,1.0,8.0,18.0,2.25,0.19839106618328084
7635,2025-08-19 12:45:00+00:00,2025-08,btc_reversal|-2.000|0.000|64,btc_reversal,0.0,-2.0,64,0.08707978584314915,9.098372130195465,-7.647622387851072,0.035057890715805284,0.0006851348841786084,-0.1012243079289011,0.003555271865921651,0.0006925507786651298,-0.025901947842870657,0.03150261884988363,-7.415894486521401e-06,2.0407232620528886,1.0,-1.0,1.0,8.0,19.0,12.75,0.20204292254359735
7751,2025-08-20 17:45:00+00:00,2025-08,btc_reversal|-2.000|0.000|64,btc_reversal,0.0,-2.0,64,0.05448606118429562,5.599775695302078,-6.031300627985647,0.040028268618235316,-0.0040420143581899465,-0.09154875677736363,0.013381290904853392,0.006064783814702884,-0.030270438026299792,0.026646977713381925,-0.01010679817289283,1.7140334952957554,1.0,-1.0,1.0,8.0,20.0,17.75,0.20511259890444308
7928,2025-08-22 14:00:00+00:00,2025-08,btc_momentum|2.000|0.000|32,btc_momentum,0.0,2.0,32,0.04475925091966008,4.577605997495149,-2.424743286489306,0.04310569846377714,0.04460847172053012,0.00975013172627616,0.0211279451778934,0.011769893858608747,-0.00033435478306385945,0.02197775328588374,0.032838577861921375,1.4455661562380036,1.0,1.0,1.0,8.0,22.0,14.0,0.20979650162745772
7964,2025-08-22 23:00:00+00:00,2025-08,btc_momentum|-2.000|0.000|32,btc_momentum,0.0,-2.0,32,0.06004471482701243,6.188402744439614,-4.645778085775431,0.015871754579128206,0.10252726622935385,0.029282004020143186,-0.0018237183457351413,0.038089016545358345,0.0023734965949559123,0.017695472924863346,0.0644382496839955,1.1595529986804525,1.0,1.0,1.0,8.0,22.0,23.0,0.21074915980840986
8134,2025-08-24 17:30:00+00:00,2025-08,hype_reversal|0.000|-2.000|64,hype_reversal,-2.0,0.0,64,0.04756022553789365,4.870935830462653,-2.6202827188925526,0.029645929845725227,0.018546533952072924,0.06424520311166529,-0.0007934350434557446,-0.0046173483193215565,0.002629202432477353,0.030439364889180972,0.02316388227139448,2.0197282141374413,1.0,1.0,-1.0,8.0,24.0,17.5,0.2152478234406838
8207,2025-08-25 11:45:00+00:00,2025-08,btc_momentum|-2.000|0.000|32,btc_momentum,0.0,-2.0,32,0.06984204943050347,7.233879135416554,-4.200356292269758,0.030487657866905334,0.044471673647964165,0.10609571851684793,-0.002569016752462288,-0.031153672436566086,-0.017090363128736998,0.03305667461936762,0.07562534608453025,2.1345349236920756,1.0,1.0,-1.0,8.0,25.0,11.75,0.21717960252983673
8240,2025-08-25 20:00:00+00:00,2025-08,btc_reversal|2.000|0.000|96,btc_reversal,0.0,2.0,96,0.21046472633894692,23.42515158847023,-6.05204825753577,-0.05850685208239954,-0.03177511687526301,0.06616362801897711,-0.022821964084447255,-0.018919748547839906,-0.020470705817008408,-0.03568488799795228,-0.012855368327423101,-2.2907376714831535,-1.0,-1.0,1.0,8.0,25.0,20.0,0.21805287252904285
8337,2025-08-26 20:15:00+00:00,2025-08,btc_momentum|2.000|0.000|32,btc_momentum,0.0,2.0,32,0.0763181468042331,7.930589726281778,-4.169583754677864,0.03916061905248696,0.10011703830428184,0.08463245019652317,0.014126579176935924,0.007266448608525484,-0.050744473473452484,0.025034039875551035,0.09285058969575635,1.5461271572743163,1.0,1.0,1.0,8.0,26.0,20.25,0.22061975707216386
8370,2025-08-27 04:30:00+00:00,2025-08,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.09476606915135952,9.940164108323103,-7.6215612360997165,0.03964533809727734,0.11257362928951702,0.13858217190486927,0.00010582399685580067,0.013859161876255828,-0.03814684572767137,0.039539514100421544,0.09871446741326119,2.425443546170579,1.0,1.0,1.0,8.0,27.0,4.5,0.22149302707136997
8516,2025-08-28 17:00:00+00:00,2025-08,btc_momentum|-2.000|0.000|64,btc_momentum,0.0,-2.0,64,0.10405027833617646,10.965624518278538,-2.317906708157802,-0.05047378326610689,-0.07675260842907541,0.03403216258038481,-0.007513528872547829,0.002631468925196114,-0.019593062112759574,-0.04296025439355906,-0.07938407735427153,-2.619798734836766,-1.0,-1.0,-1.0,8.0,28.0,17.0,0.22535658524967583
9518,2025-09-08 03:30:00+00:00,2025-09,btc_reversal|2.000|0.000|96,btc_reversal,0.0,2.0,96,0.10221894512705432,10.762595448708922,-6.758501138052986,0.030663612659507948,0.041331907564697866,0.07067196107793972,-0.0022008558773779765,0.004739986717421423,-0.00088613926640744,0.032864468536885925,0.03659192084727644,2.1533244353466077,1.0,1.0,1.0,9.0,8.0,3.5,0.2518722379528434
9617,2025-09-09 04:15:00+00:00,2025-09,btc_momentum|2.000|0.000|16,btc_momentum,0.0,2.0,16,0.07955888434095998,8.280931816531334,-2.8199887176518668,0.03769789704102744,0.07845569989482012,0.14622812680346473,0.002592222372850528,0.007304389349504702,0.006174391847331209,0.03510567466817691,0.07115131054531543,2.2847900984867864,1.0,1.0,1.0,9.0,9.0,4.25,0.25449204795046176
9660,2025-09-09 15:00:00+00:00,2025-09,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.09235293578743646,9.675183675426258,-4.24649802485515,-0.04225484396937961,0.02433695398005119,0.12896219054909963,-0.01222803423755028,-0.011593494206736808,0.006945739710405605,-0.03002680973182933,0.035930448186788,-1.9143248772317212,-1.0,-1.0,1.0,9.0,9.0,15.0,0.2556299452221546
9837,2025-09-11 11:15:00+00:00,2025-09,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.10298630139364393,10.84762243925499,-3.093192440404402,-0.03348766522007979,-0.011545610595428923,0.12842917135063406,-0.0012822196704122119,0.014061695328831801,0.023601173650105438,-0.032205445549667575,-0.025607305924260724,-2.057580371178093,-1.0,-1.0,-1.0,9.0,11.0,11.25,0.2603138479451692
10052,2025-09-13 17:00:00+00:00,2025-09,btc_momentum|-2.000|0.000|64,btc_momentum,0.0,-2.0,64,0.011328844050173667,1.1393258420901775,-3.771202236576754,-0.03875159433435201,-0.01893487598176544,0.030450147078983438,-0.005898521959997246,-0.003105951954796975,0.03710193323881142,-0.032853072374354766,-0.015828924026968463,-2.1699263534812188,-1.0,-1.0,1.0,9.0,13.0,17.0,0.2660033343036333
10455,2025-09-17 21:45:00+00:00,2025-09,btc_momentum|2.000|0.000|16,btc_momentum,0.0,2.0,16,0.0615728480231108,6.350796815998083,-1.7519651522024948,0.03573436610358796,0.04502264160829058,0.04177657026043095,0.004517598462727621,-0.006619316876435187,0.0011827302084172764,0.03121676764086034,0.05164195848472577,2.204250484608625,1.0,1.0,-1.0,9.0,17.0,21.75,0.2766678133848474
10576,2025-09-19 04:00:00+00:00,2025-09,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.033168757544729074,3.3724973410788284,-3.9697206425337472,-0.03118354214776916,-0.029415916424079504,0.04978224687060075,-0.0025988076547757773,-0.007706530790716215,0.010850405491541096,-0.028584734492993383,-0.02170938563336329,-2.0367918013726185,-1.0,-1.0,1.0,9.0,19.0,4.0,0.27986980338193657
10795,2025-09-21 10:45:00+00:00,2025-09,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.10862316058694708,11.474219238689699,-4.582891088007157,-0.03250312025887006,-0.06313825175524054,-0.05207343202807479,-0.0014556572412482616,-0.0019320500832693077,-0.0073552013207882315,-0.0310474630176218,-0.06120620167197124,-2.196115372905785,-1.0,1.0,1.0,9.0,21.0,10.75,0.2856651406493953
10919,2025-09-22 17:45:00+00:00,2025-09,btc_momentum|-2.000|0.000|32,btc_momentum,0.0,-2.0,32,0.07675941316720664,7.978226374516173,-3.216147797270663,-0.038752194963602715,-0.07124286255866033,-0.19471794667006928,-0.006539319630150116,-0.028355179815735366,-0.04507632320516142,-0.0322128753334526,-0.04288768274292497,-2.253584506154745,-1.0,1.0,1.0,9.0,22.0,17.75,0.2889465188282304
10952,2025-09-23 02:00:00+00:00,2025-09,btc_reversal|2.000|0.000|32,btc_reversal,0.0,2.0,32,0.08455502826901666,8.823272614759702,-3.4290793776980744,-0.03689356919227837,-0.07920089013152237,-0.2268580778971982,-0.0031583108243065025,-0.017244179947759737,-0.040539233180317207,-0.033735258367971865,-0.061956710183762635,-2.337998787428063,-1.0,1.0,1.0,9.0,23.0,2.0,0.28981978882743653
11016,2025-09-23 18:00:00+00:00,2025-09,btc_momentum|-2.000|0.000|64,btc_momentum,0.0,-2.0,64,0.067860337623603,7.0215829154741005,-5.784425292060858,-0.042483256151157174,-0.0339338898902913,-0.1844249542320188,-0.008305520674526412,-0.0042480149393850294,-0.02953119327032148,-0.03417773547663076,-0.02968587495090627,-2.3135491098782075,-1.0,1.0,1.0,9.0,23.0,18.0,0.29151340337135145
11088,2025-09-24 12:00:00+00:00,2025-09,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.21143640469016803,23.545139421614223,-7.2377611938361675,0.037467528971265186,-0.03842029649202339,-0.18823002552716642,0.004540027029834894,0.00018233896687330225,-0.02507361226468928,0.03292750194143029,-0.03860263545889669,2.2471934645870824,-1.0,1.0,-1.0,9.0,24.0,12.0,0.29341871973325573
11185,2025-09-25 12:15:00+00:00,2025-09,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.08858425031702244,9.262630284519592,-13.313308547205294,-0.04312727098560664,-0.10722284488493847,-0.24858789352617688,-0.007940872363145127,-0.016656109476901017,-0.04032463696953477,-0.035186398622461514,-0.09056673540803745,-2.3942975645297224,-1.0,1.0,1.0,9.0,25.0,12.25,0.2959856042763767
11250,2025-09-26 04:30:00+00:00,2025-09,btc_momentum|2.000|0.000|64,btc_momentum,0.0,2.0,64,0.09478607787308177,9.942363892480198,-8.840865359765393,0.03528890199454008,-0.010816484544523388,-0.1631625244270017,0.0042766927976492135,-0.023698972903577503,-0.04597958882944236,0.031012209196890867,0.012882488359054116,2.071025573875923,1.0,-1.0,-1.0,9.0,26.0,4.5,0.2977056815475403
11326,2025-09-26 23:30:00+00:00,2025-09,btc_momentum|2.000|0.000|96,btc_momentum,0.0,2.0,96,0.03683719994804396,3.752409811113755,-9.192038278307923,-0.004536472689315907,0.1065134286335374,-0.05922311130478054,0.005318212688942113,0.005337473275042343,-0.026804818252727763,-0.00985468537825802,0.10117595535849505,-0.6471483131075869,1.0,-1.0,1.0,9.0,26.0,23.5,0.29971684881843924
11472,2025-09-28 12:00:00+00:00,2025-09,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.1887494646093422,20.77383333809213,-3.251200195016246,-0.03320495495388131,-0.007895171579924911,-0.060155533056921326,-0.0007009729370594111,0.001536180830299177,-0.03243291235417432,-0.0325039820168219,-0.009431352410224088,-2.115846717166412,-1.0,1.0,-1.0,9.0,28.0,12.0,0.3035804069967451
11566,2025-09-29 11:30:00+00:00,2025-09,btc_reversal|-2.000|0.000|64,btc_reversal,0.0,-2.0,64,0.038453288730008965,3.9202184770398496,-7.701054051607081,-0.030094295944636182,0.05964262102604365,0.09211073049285777,0.0033344240578594368,0.025354880033822465,0.006011787424723145,-0.03342872000249562,0.03428774099222119,-2.1513636096961126,1.0,1.0,1.0,9.0,29.0,11.5,0.30606790335812006
11631,2025-09-30 03:45:00+00:00,2025-09,btc_momentum|2.000|0.000|32,btc_momentum,0.0,2.0,32,0.038646672120962094,3.9403168645620656,-6.246453884625325,-0.03319258848595046,-0.05793272369577771,0.03951080491026329,0.0005634823356516008,0.022142999359499087,0.04274678528829808,-0.03375607082160206,-0.0800757230552768,-2.1157620558590358,-1.0,-1.0,-1.0,9.0,30.0,3.75,0.30778798062928364
11677,2025-09-30 15:15:00+00:00,2025-09,btc_momentum|2.000|0.000|96,btc_momentum,0.0,2.0,96,0.15686203455074654,16.983420606502552,-7.007269589631249,-0.03554892642643318,-0.0709207523211654,0.006417477503604081,0.0011015294130334486,-0.006519634633516233,0.03363575542938013,-0.036650455839466634,-0.06440111768764917,-2.281903113218849,-1.0,-1.0,1.0,9.0,30.0,15.25,0.3090052660827225
11814,2025-10-02 01:30:00+00:00,2025-10,btc_momentum|2.000|0.000|96,btc_momentum,0.0,2.0,96,0.050516541865987516,5.181426218166707,-4.192168630173365,0.04071397788558846,0.07007220875519514,0.06861670072450209,0.011529420031146806,0.0371675000590079,0.08157593392472258,0.029184557854441656,0.03290470869618724,1.7922240705025545,1.0,1.0,1.0,10.0,2.0,1.5,0.3126306597157903
12140,2025-10-05 11:00:00+00:00,2025-10,btc_momentum|-2.000|0.000|32,btc_momentum,0.0,-2.0,32,0.0570139534185575,5.867058236619038,-2.3173067205428555,-0.041051398100528456,0.021999318839493232,0.04410945772415619,-0.017450207436499467,0.0068814478505576865,0.05420663642798697,-0.02360119066402899,0.015117870988935547,-1.423531479713622,-1.0,-1.0,-1.0,10.0,5.0,11.0,0.3212575087988568
12287,2025-10-06 23:45:00+00:00,2025-10,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.08655436811397055,9.041064967671698,-3.650810109815772,-0.04349818073953419,-0.020586002837760495,-0.07344358817892292,-0.005830747704769986,0.009689854543644958,0.03384275797439261,-0.037667433034764206,-0.030275857381405452,-2.265560514158459,-1.0,1.0,-1.0,10.0,6.0,23.75,0.32514752970441135
12547,2025-10-09 16:45:00+00:00,2025-10,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.07626216003622602,7.92454721054594,-4.117763862438095,-0.04983335259642674,-0.09727946346597263,-0.1430851819335469,-0.03081738339632366,-0.02675976969224871,-0.028467255586972617,-0.019015969200103077,-0.07051969377372393,-1.1834709981955704,-1.0,1.0,1.0,10.0,9.0,16.75,0.3320278387890656
12639,2025-10-10 15:45:00+00:00,2025-10,btc_momentum|-2.000|0.000|32,btc_momentum,0.0,-2.0,32,0.23853241507698592,26.938485257724043,-31.2072172441317,-0.048477126132754525,-0.014148265885194154,-0.1358145822842502,-0.021026440185890897,-0.01761467478954465,-0.04905139070332849,-0.027450685946863628,0.0034664089043504945,-1.7098737885599118,-1.0,1.0,1.0,10.0,10.0,15.75,0.33446240969594326
12672,2025-10-11 00:00:00+00:00,2025-10,btc_momentum|-2.000|0.000|96,btc_momentum,0.0,-2.0,96,0.08180704647054962,8.5246387505018,-20.045069232247982,-0.11415424836270563,-0.13996732324107872,-0.21689642741740114,-0.03848106405702239,-0.07930432656498973,-0.10470927229620382,-0.07567318430568323,-0.06066299667608899,-4.511931760803115,-1.0,1.0,1.0,10.0,11.0,0.0,0.3353356796951494
12770,2025-10-12 00:30:00+00:00,2025-10,btc_reversal|2.000|0.000|64,btc_reversal,0.0,2.0,64,0.1753831190805043,19.17026932043835,-10.485426931742769,0.03346758137610965,-0.04269697261228625,-0.2081994634655893,-0.005527990365187771,-0.026097463311065487,-0.10516037163552619,0.03899557174129742,-0.016599509301220762,2.177962959699499,-1.0,1.0,1.0,10.0,12.0,0.5,0.3379290269655191
12835,2025-10-12 16:45:00+00:00,2025-10,btc_momentum|2.000|0.000|64,btc_momentum,0.0,2.0,64,0.07685064751751615,7.988078147250222,-11.078429105452214,0.05515284735659542,0.05971731842930871,-0.15593560092195718,0.020222687191556583,0.01939500257176413,-0.07604299038226851,0.03493016016503883,0.04032231585754458,1.908204102215162,1.0,-1.0,1.0,10.0,12.0,16.75,0.33964910423668265
12900,2025-10-13 09:00:00+00:00,2025-10,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.1269377761159099,13.534636992259298,-16.42073968540988,0.07340891585122397,0.12817231564748274,-0.07677396789640978,0.0005160404125335313,0.031992372750827676,-0.057595696823941285,0.07289287543869044,0.09617994289665507,3.8430545960710245,1.0,-1.0,1.0,10.0,13.0,9.0,0.3413691815078462
13000,2025-10-14 10:00:00+00:00,2025-10,btc_reversal|2.000|0.000|96,btc_reversal,0.0,2.0,96,0.12324031361077842,13.1156220523321,-8.987260667098319,-0.0405412570241447,-0.08250991720172512,-0.1475137396302717,-0.014442597591629388,-0.03572885635369878,-0.08953473207214235,-0.02609865943251531,-0.04678106084802634,-1.31410979096534,-1.0,1.0,1.0,10.0,14.0,10.0,0.34401545423271324
13108,2025-10-15 13:00:00+00:00,2025-10,btc_momentum|-2.000|0.000|64,btc_momentum,0.0,-2.0,64,0.09021615597289523,9.441082157563741,-4.8099118495411926,-0.0438171983243189,0.03885347113666776,0.0007655209743819925,-0.013202429941749028,0.006904805526689533,-0.00918118320990061,-0.030614768382569872,0.03194866560997823,-1.5110883831168016,-1.0,-1.0,-1.0,10.0,15.0,13.0,0.3468734287755696
13201,2025-10-16 12:15:00+00:00,2025-10,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.19444683600287543,21.463890610916714,-10.125177949080689,0.040025144005645386,-0.016140212288359452,0.03171161981981474,0.007913310850356186,-0.00043181401606705473,-0.005052472244409687,0.0321118331552892,-0.0157083982722924,1.57176125084342,1.0,1.0,-1.0,10.0,16.0,12.25,0.34933446240969596
13298,2025-10-17 12:30:00+00:00,2025-10,btc_reversal|-2.000|0.000|64,btc_reversal,0.0,-2.0,64,0.029429827289993424,2.986716436632131,-9.098127653004784,0.043580196238968506,-0.10977950326022463,-0.13687993956114958,0.005143650503189636,-0.054502623956219146,-0.08100009059044279,0.03843654573577887,-0.05527687930400549,1.8411005450935418,-1.0,1.0,1.0,10.0,17.0,12.5,0.35190134695281694
13378,2025-10-18 08:30:00+00:00,2025-10,btc_reversal|-2.000|0.000|32,btc_reversal,0.0,-2.0,32,0.05796129413731567,5.9673979320971515,-2.8190350565923117,0.04184144186078949,0.06870672445476117,-0.07710942389227773,0.0025788247553641566,0.015443202452506558,-0.049057648121989685,0.039262617105425335,0.053263522002254614,1.8928301928492373,1.0,-1.0,1.0,10.0,18.0,8.5,0.35401836513271057
13425,2025-10-18 20:15:00+00:00,2025-10,btc_momentum|2.000|0.000|96,btc_momentum,0.0,2.0,96,0.05299401363690212,5.44233329395325,-6.151851911536388,0.042152207181208705,0.03911609787586828,-0.07077854736049573,0.0039271734149357775,0.0019284734012978816,-0.05056091252674999,0.038225033766272926,0.0371876244745704,1.8306622223254192,1.0,-1.0,1.0,10.0,18.0,20.25,0.3552621133133981
13559,2025-10-20 05:45:00+00:00,2025-10,btc_reversal|-2.000|0.000|96,btc_reversal,0.0,-2.0,96,0.15688475946346842,16.986079074732352,-6.763251307826524,0.04500918702508831,0.06281722105363767,0.028259007129820244,0.027051854771471675,0.03790285385359546,0.0008275661105317417,0.017957332253616638,0.02491436720004221,0.854341267868101,1.0,1.0,1.0,10.0,20.0,5.75,0.3588081187647199
